ASV,kingdom,phylum,class,order,family,genus,HexColor,ColorOrder
ASV_2671,Bacteria,Firmicutes,Thermovenabulia,Thermovenabulales,Tepidanaerobacter,<not present>,#D0D0D0,188
ASV_2672,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,<not present>,#BEA89A,104
ASV_2673,Bacteria,Patescibacteria,Parcubacteria,Candidatus Zambryskibacteria,<not present>,<not present>,#D0D0D0,188
ASV_2674,Bacteria,Firmicutes,Clostridia,<not present>,<not present>,<not present>,#BEA89A,104
ASV_2675,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Pleomorphomonas,#EE2C2C,146
ASV_2676,Bacteria,Actinobacteriota,Actinobacteria,<not present>,<not present>,<not present>,#D0D0D0,188
ASV_2677,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,#BEA89A,104
ASV_2678,Bacteria,Proteobacteria,Gammaproteobacteria,<not present>,<not present>,<not present>,#EE2C2C,146
ASV_2679,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriales Incertae Sedis,Tomitella,#D0D0D0,188
ASV_268,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Tepidimicrobium,#BEA89A,104
ASV_2680,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,<not present>,<not present>,#D0D0D0,188
ASV_2681,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Acetitomaculum,#BEA89A,104
ASV_2682,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,<not present>,#EE2C2C,146
ASV_2683,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Luteococcus,#D0D0D0,188
ASV_2684,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,#5875DE,83
ASV_2685,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<not present>,#BEA89A,104
ASV_2686,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Thermobacillus,#5875DE,83
ASV_2687,Bacteria,Patescibacteria,Parcubacteria,Candidatus Kaiserbacteria,<not present>,<not present>,#D0D0D0,188
ASV_2688,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,#AFCF3C,32
ASV_2689,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,<not present>,<not present>,#D0D0D0,188
ASV_269,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,#BEA89A,104
ASV_2690,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,#AFCF3C,32
ASV_2691,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Fonticella,#BEA89A,104
ASV_2692,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tuzzerella,#BEA89A,104
ASV_2693,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2694,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,#EE2C2C,146
ASV_2696,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,#D0D0D0,188
ASV_2697,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,#EE2C2C,146
ASV_2698,Bacteria,Firmicutes,Limnochordia,Hydrogenispora,<not present>,<not present>,#D0D0D0,188
ASV_2699,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Aliivibrio,#EE2C2C,146
ASV_27,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,#012191,64
ASV_270,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,<not present>,<not present>,#BEA89A,104
ASV_2700,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,#D0D0D0,188
ASV_2701,Bacteria,Actinobacteriota,Actinobacteria,Euzebyales,Euzebyaceae,<not present>,#D0D0D0,188
ASV_2702,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,#EE2C2C,146
ASV_2704,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,<not present>,#BEA89A,104
ASV_2705,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,<not present>,#5875DE,83
ASV_2706,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,<not present>,<not present>,#BEA89A,104
ASV_2707,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,#BEA89A,104
ASV_2708,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,<not present>,#EE2C2C,146
ASV_2709,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,#D0D0D0,188
ASV_271,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family XIII AD3011 group,#BEA89A,104
ASV_2710,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2711,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2712,Bacteria,Firmicutes,Moorellia,Desulfitibacterales,Desulfitibacteraceae,Desulfitibacter,#D0D0D0,188
ASV_2713,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,<not present>,#EE2C2C,146
ASV_2714,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,<not present>,#5875DE,83
ASV_2715,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,<not present>,#5875DE,83
ASV_2716,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,#BEA89A,104
ASV_2717,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,#D0D0D0,188
ASV_2718,Bacteria,Firmicutes,Clostridia,Eubacteriales,Garciellaceae,Irregularibacter,#BEA89A,104
ASV_2719,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,<not present>,#5875DE,83
ASV_272,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,<not present>,<not present>,#BEA89A,104
ASV_2720,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,<not present>,<not present>,#D0D0D0,188
ASV_2721,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,#EE2C2C,146
ASV_2722,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,#EE2C2C,146
ASV_2723,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,<not present>,<not present>,#D0D0D0,188
ASV_2724,Bacteria,Firmicutes,Limnochordia,M55-D21,<not present>,<not present>,#D0D0D0,188
ASV_2725,Bacteria,Firmicutes,Bacilli,<not present>,<not present>,<not present>,#5875DE,83
ASV_2726,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,<not present>,#D0D0D0,188
ASV_2727,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,#BEA89A,104
ASV_2728,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,<not present>,#D0D0D0,188
ASV_2729,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,#1CF8EC,125
ASV_273,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 7,#BEA89A,104
ASV_2730,Bacteria,Firmicutes,Bacilli,Bacillales,<not present>,<not present>,#5875DE,83
ASV_2731,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,#BEA89A,104
ASV_2732,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,<not present>,#BEA89A,104
ASV_2733,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,<not present>,<not present>,#D0D0D0,188
ASV_2734,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,#BEA89A,104
ASV_2735,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,#EE2C2C,146
ASV_2736,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium] hallii group,#BEA89A,104
ASV_2737,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2738,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella,#EE2C2C,146
ASV_2739,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,#D0D0D0,188
ASV_274,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,#BEA89A,104
ASV_2740,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,#EE2C2C,146
ASV_2741,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2742,Bacteria,Firmicutes,Limnochordia,Hydrogenispora,<not present>,<not present>,#D0D0D0,188
ASV_2743,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,#1CF8EC,125
ASV_2744,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus] torques group,#BEA89A,104
ASV_2745,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2746,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Cellulosilyticum,#BEA89A,104
ASV_2747,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,#5875DE,83
ASV_2748,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,#D0D0D0,188
ASV_2749,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,#EE2C2C,146
ASV_275,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,#BEA89A,104
ASV_2750,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,#BEA89A,104
ASV_2751,Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Marinococcus,#5875DE,83
ASV_2752,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,#D0D0D0,188
ASV_2753,Bacteria,Patescibacteria,Parcubacteria,<not present>,<not present>,<not present>,#D0D0D0,188
ASV_2754,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Lutispora,<not present>,#BEA89A,104
ASV_2755,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Yaniella,#D0D0D0,188
ASV_2756,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,<not present>,#BEA89A,104
ASV_2757,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,<not present>,#5875DE,83
ASV_2758,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Sporomusa,#D0D0D0,188
ASV_2759,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,#D0D0D0,188
ASV_276,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,#BEA89A,104
ASV_2760,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,#5875DE,83
ASV_2761,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,<not present>,#D0D0D0,188
ASV_2762,Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Geomicrobium,#5875DE,83
ASV_2763,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Macrococcus,#5875DE,83
ASV_2764,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Tissierella,#BEA89A,104
ASV_2765,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,#D0D0D0,188
ASV_2766,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,#BEA89A,104
ASV_2767,Bacteria,Firmicutes,Bacilli,Aneurinibacillales,Aneurinibacillaceae,Aneurinibacillus,#5875DE,83
ASV_2768,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2769,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Alkaliphilus,<not present>,#BEA89A,104
ASV_277,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<not present>,#BEA89A,104
ASV_2770,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Anaerococcus,#BEA89A,104
ASV_2771,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,<not present>,#5875DE,83
ASV_2772,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,#D0D0D0,188
ASV_2773,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Thermoactinomyces,#5875DE,83
ASV_2774,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Coprobacillus,#FBA22E,62
ASV_2775,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Hazenella,#5875DE,83
ASV_2776,Bacteria,Firmicutes,Clostridia,<not present>,<not present>,<not present>,#BEA89A,104
ASV_2777,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,#BEA89A,104
ASV_2778,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,#D0D0D0,188
ASV_2779,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,#FBA22E,62
ASV_278,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2780,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,<not present>,#5875DE,83
ASV_2781,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,#D0D0D0,188
ASV_2782,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Anaerococcus,#BEA89A,104
ASV_2783,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,#EE2C2C,146
ASV_2784,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2785,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,#D0D0D0,188
ASV_2786,Bacteria,Firmicutes,Clostridia,Eubacteriales,Garciellaceae,Irregularibacter,#BEA89A,104
ASV_2787,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,#BEA89A,104
ASV_2788,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,#5875DE,83
ASV_2789,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<not present>,#BEA89A,104
ASV_279,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<not present>,#BEA89A,104
ASV_2790,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,<not present>,#EE2C2C,146
ASV_2791,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,#EE2C2C,146
ASV_2792,Bacteria,Firmicutes,Clostridia,Clostridiales,Oxobacteraceae,Oxobacter,#BEA89A,104
ASV_2793,Bacteria,Firmicutes,Clostridia,<not present>,<not present>,<not present>,#BEA89A,104
ASV_2794,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,#FBA22E,62
ASV_2795,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,#5875DE,83
ASV_2796,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,<not present>,#D0D0D0,188
ASV_2797,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Furfurilactobacillus,#5875DE,83
ASV_2798,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Fonticella,#BEA89A,104
ASV_2799,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_28,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EB2A2A,129
ASV_280,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<not present>,#BEA89A,104
ASV_2800,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<not present>,#BEA89A,104
ASV_2801,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<not present>,#BEA89A,104
ASV_2802,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,<not present>,#EE2C2C,146
ASV_2803,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Alkaliphilus,<not present>,#BEA89A,104
ASV_2804,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2805,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,#EE2C2C,146
ASV_2806,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,<not present>,<not present>,#BEA89A,104
ASV_2807,Bacteria,Firmicutes,Bacilli,Caldalkalibacillales,Caldalkalibacillaceae,Caldalkalibacillus,#5875DE,83
ASV_2808,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,#EE2C2C,146
ASV_2809,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,<not present>,#D0D0D0,188
ASV_281,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,#BEA89A,104
ASV_2810,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,<not present>,#EE2C2C,146
ASV_2811,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Laceyella,#5875DE,83
ASV_2812,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Marinilutecoccus,#D0D0D0,188
ASV_2813,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,<not present>,#BEA89A,104
ASV_2814,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,#D0D0D0,188
ASV_2815,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,<not present>,#EE2C2C,146
ASV_2816,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,<not present>,#D0D0D0,188
ASV_2817,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,#D0D0D0,188
ASV_2818,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,<not present>,#EE2C2C,146
ASV_2819,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,<not present>,<not present>,#D0D0D0,188
ASV_282,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,#5875DE,83
ASV_2820,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfotomaculum,#D0D0D0,188
ASV_2821,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Tuberibacillus,#5875DE,83
ASV_2822,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,#BEA89A,104
ASV_2823,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,#5875DE,83
ASV_2824,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,#EE2C2C,146
ASV_2825,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,<not present>,#EE2C2C,146
ASV_2826,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Gallicola,#BEA89A,104
ASV_2827,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,#5875DE,83
ASV_2828,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,<not present>,#D0D0D0,188
ASV_2829,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Acetanaerobacterium,#BEA89A,104
ASV_283,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,#BEA89A,104
ASV_2830,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,#BEA89A,104
ASV_2831,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,<not present>,#1CF8EC,125
ASV_2832,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,<not present>,#EE2C2C,146
ASV_2833,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,#EE2C2C,146
ASV_2834,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,<not present>,#D0D0D0,188
ASV_2835,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae Sedis,#BEA89A,104
ASV_2836,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,<not present>,#EE2C2C,146
ASV_2837,Bacteria,Firmicutes,Thermovenabulia,Thermovenabulales,Tepidanaerobacter,<not present>,#D0D0D0,188
ASV_2838,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,#FBA22E,62
ASV_2839,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Fructobacillus,#5875DE,83
ASV_284,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,A2,#BEA89A,104
ASV_2840,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,<not present>,<not present>,#D0D0D0,188
ASV_2841,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,<not present>,#BEA89A,104
ASV_2842,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,#CA0BE8,167
ASV_2843,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelotrichaceae UCG-003,#FBA22E,62
ASV_2844,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,<not present>,#5875DE,83
ASV_2845,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Luteococcus,#D0D0D0,188
ASV_2846,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<not present>,#BEA89A,104
ASV_2847,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lapidilactobacillus,#5875DE,83
ASV_2848,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,#FBA22E,62
ASV_2849,Bacteria,Firmicutes,Incertae Sedis,DTU014,<not present>,<not present>,#D0D0D0,188
ASV_285,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,<not present>,#1D3CAA,67
ASV_2850,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,<not present>,#D0D0D0,188
ASV_2851,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,#D0D0D0,188
ASV_2852,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,#D0D0D0,188
ASV_2853,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,#D0D0D0,188
ASV_2854,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,<not present>,#BEA89A,104
ASV_2855,Bacteria,WOR-1,<not present>,<not present>,<not present>,<not present>,#D0D0D0,188
ASV_2856,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Thermobacillus,#5875DE,83
ASV_2857,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,<not present>,<not present>,#D0D0D0,188
ASV_2858,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Pelosinus,#D0D0D0,188
ASV_2859,Bacteria,Firmicutes,Clostridia,<not present>,<not present>,<not present>,#BEA89A,104
ASV_286,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Peptoniphilus,#BEA89A,104
ASV_2860,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,#D0D0D0,188
