SampleID	Acidobacteria	Actinobacteria	Bacteroidetes	Chlamydiae	Chloroflexi	Cyanobacteria	Deferribacteres	Deinococcus_Thermus	Dependentiae	Epsilonbacteraeota	Euryarchaeota	Firmicutes	Fusobacteria	Lentisphaerae	Patescibacteria	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Verrucomicrobia	unclassified
438B	0	18	0	0	0	0	0	0	0	0	0	2878	0	0	0	0	8	0	0	0	0	0
534C	0	0	0	0	0	0	0	0	0	0	0	11640	0	0	0	0	0	0	0	0	2	0
534F	0	0	0	0	0	0	0	0	0	0	0	16419	0	0	0	0	17	0	0	0	5	0
534G	0	0	0	0	0	0	0	0	0	0	0	25608	0	0	0	0	22	0	0	0	0	0
575A	0	31	0	0	0	0	0	0	0	0	0	1279	0	0	0	0	65	0	0	0	0	0
575B	0	14	0	0	0	0	0	0	0	0	0	4495	0	0	0	0	7	0	0	0	0	0
601A	0	3008	0	0	0	0	0	0	0	0	0	6183	0	0	0	0	5	0	0	0	0	0
662B	0	149	0	0	0	0	0	0	0	0	0	11249	2	0	0	0	32	0	0	0	0	0
671E	0	80	6	0	0	0	0	0	0	0	0	2568	0	0	0	0	0	0	0	0	0	0
671L	0	8	10	0	0	0	0	0	0	0	0	14756	0	0	0	0	0	0	0	5	11	0
682M	0	163	0	0	0	0	0	0	0	0	0	11768	0	0	0	0	604	0	0	0	0	0
748A	0	694	0	0	0	0	0	0	0	0	0	3118	0	0	0	0	172	0	0	0	0	0
772F	0	130	0	0	0	0	0	0	0	0	0	56907	0	0	0	0	553	0	0	0	5	0
921G	0	861	2	0	0	0	0	0	0	0	0	5514	13	0	0	0	194	0	0	0	3	0
FMT.0028G	0	0	7	0	0	4	0	0	0	0	0	31882	0	0	0	0	165	0	0	0	9	318
FMT.0028H	0	0	0	0	0	0	0	0	0	0	0	39980	0	0	0	0	147	0	0	0	4	280
FMT.0039L	0	29	0	0	0	0	0	0	0	0	0	16810	0	0	0	0	9	0	0	0	3	1
FMT.0063LLL	0	559	5	0	0	0	0	0	0	0	0	27732	0	0	0	0	4	0	0	0	0	0
FMT.0064CC	0	4143	0	0	0	0	0	0	0	0	0	13868	0	0	0	0	8	0	0	0	156	8
FMT.0069U	0	2561	0	0	0	0	0	0	0	0	0	22032	0	0	0	0	146	0	0	0	0	0
FMT.0076O	0	348	0	0	0	0	0	0	0	0	0	8892	0	0	0	0	12	0	0	0	0	14
FMT.0076U	0	307	312	0	0	0	0	0	0	40	0	23598	0	0	0	0	2800	0	0	0	0	0
FMT.0077AA	0	1232	6	0	0	0	0	0	0	0	0	18864	0	0	0	0	0	0	0	0	0	2296
FMT.0077X	0	919	0	0	0	0	0	0	0	0	0	3617	0	0	0	0	367	0	0	0	2	9
FMT.0079P	0	4013	8	0	0	0	0	0	0	0	0	13040	0	0	0	0	992	0	0	0	4	1095
FMT.0080L	0	41	0	0	0	0	0	0	0	0	0	11301	0	0	0	0	3293	0	0	0	0	0
FMT.0104Q	0	2865	40	0	0	0	0	0	0	0	0	20976	0	0	0	0	22	0	0	0	3	0
FMT.0104R	0	3151	120	0	0	0	0	0	0	0	0	37269	0	0	0	0	137	0	0	0	6	272
FMT.0125C	0	80	0	0	0	0	0	0	0	0	0	21217	0	0	0	0	317	0	0	0	0	0
FMT.0125FF	0	453	0	0	0	0	0	0	0	0	0	20260	0	0	0	0	37	0	0	0	74	0
FMT.0126Q	0	438	0	0	0	0	0	0	0	0	0	18154	0	0	0	0	9904	0	0	0	11	0
FMT.0126R	0	476	0	0	0	0	0	0	0	0	0	24443	0	0	0	0	2278	0	0	0	5	0
FMT.0147M	0	1295	1526	0	0	0	0	0	0	0	0	15656	0	0	0	0	72	0	0	0	5	0
FMT.0153M	0	582	0	0	0	0	0	0	0	0	0	11659	0	0	0	0	3498	0	0	0	3	0
FMT.0153P	0	2149	0	0	0	0	0	0	0	0	0	14890	0	0	0	0	3362	0	0	0	0	0
FMT.0154K	0	258	32	0	0	0	0	0	0	0	0	42522	0	0	0	0	536	0	0	0	2	0
FMT.0181N	0	0	4	0	0	0	0	0	0	0	0	14599	0	0	0	0	0	0	0	0	0	7
FMT.0185W	0	40	19	0	0	0	0	0	0	0	0	1610	0	0	0	0	0	0	0	0	0	7
FMT.0204M	0	427	16	0	0	0	0	0	0	0	0	35941	0	0	0	0	7	0	0	0	223	745
FMT.0220C	0	1309	562	0	0	0	0	0	0	0	0	65337	0	0	0	0	27	0	0	0	0	0
633G	0	294	24950	0	0	0	0	0	0	0	0	113905	27477	0	0	0	5837	0	0	0	0	442
792C	0	1446	876	0	0	0	0	0	0	0	0	29020	0	0	0	0	21	0	0	0	3	0
1630J	0	160	100	0	0	0	0	0	0	0	0	18873	0	0	0	0	0	0	0	0	0	0
FMT.0016B	0	328	27	0	0	0	0	0	0	0	0	6064	17	0	0	0	2450	0	0	0	6586	6
1221G	0	1781	87	0	0	43	0	0	0	0	0	17748	0	0	0	0	0	0	0	0	0	0
FMT.0044A	0	855	0	0	0	0	0	0	0	0	0	23609	0	0	0	0	715	0	0	0	0	0
128C	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	800	0	0	0	0	8
1407L	0	9422	3994	0	0	0	0	0	0	0	0	71166	25	0	0	0	38571	0	0	0	0	73
1528G	0	428	261	0	0	0	0	0	0	0	0	27769	14	0	0	0	17201	0	0	0	5885	0
222D	0	200	0	0	0	0	0	0	0	0	0	488	0	0	0	0	3411	0	0	0	0	16
601C	0	4	255	0	0	0	0	0	0	0	0	6292	0	0	0	0	25234	0	0	0	5	0
690D	0	3605	630	0	0	0	0	0	0	0	0	6876	0	0	0	0	37763	0	0	0	0	36
745A	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	5368	0	0	0	0	21
FMT.0189S	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	27200	0	0	0	0	0
FMT.0217H	0	32	9808	0	0	0	0	0	0	0	31	1668	0	0	0	0	664	0	3	0	0	310
973A	0	18	3	0	0	0	0	0	0	0	0	11377	0	0	0	0	9	0	0	0	15	0
950C	0	81	0	0	0	0	0	0	0	0	0	10357	0	0	0	0	1458	0	0	0	7346	0
950D	0	245	46	0	0	0	0	0	0	0	34	7329	0	0	0	0	475	0	0	0	15770	0
973B	0	273	0	0	0	0	0	0	0	0	0	3756	0	0	0	0	0	0	0	0	6	0
961A	0	1112	129	0	0	0	0	0	0	0	0	16984	0	0	0	0	0	0	0	0	0	0
157H	0	97	0	0	0	0	0	0	0	0	0	5650	0	0	0	0	0	0	0	0	0	0
1842LL	0	62	5346	0	0	0	0	0	0	0	0	8081	0	0	0	0	288	0	0	0	0	0
1044M	0	40	0	0	0	0	0	0	0	0	0	17964	0	0	0	0	11	0	0	0	0	0
1044N	0	15	0	0	0	0	0	0	0	0	0	15502	0	0	0	0	15	0	0	0	0	7
1044R	0	164	0	0	0	0	0	0	0	0	0	19784	0	0	0	0	20	0	0	0	0	10
1437H	0	1894	3835	0	0	126	0	0	0	0	0	57953	0	0	0	0	74	0	0	0	0	0
954E	0	1504	0	0	0	0	0	0	0	0	0	4779	0	0	0	0	31	0	0	0	0	0
FMT.0103A	0	121	51	0	0	0	0	0	0	0	0	1436	0	0	0	0	0	0	0	0	0	0
FMT.0011C	0	0	6	0	0	0	0	0	0	0	0	2111	0	0	0	0	38	0	0	0	0	0
469A	0	152	0	0	0	0	0	0	0	0	0	21888	0	0	0	0	385	0	0	0	0	0
1403H	0	13	0	0	0	0	0	0	0	0	0	51572	0	0	0	0	12	0	0	0	0	70
952D	0	0	0	0	0	0	0	0	0	0	0	8049	0	0	0	0	0	0	0	0	0	0
1365A	0	734	0	0	0	0	0	0	0	0	0	28322	0	0	0	0	0	0	0	0	5	0
1630B	0	4696	542	0	0	0	0	0	0	0	0	33805	76	0	0	0	1143	0	0	0	7	0
1642H	0	445	4	0	0	0	0	0	0	0	0	51032	0	0	0	0	539	0	0	0	0	36
1034J	0	56	0	0	0	0	0	0	0	0	0	9787	0	0	0	0	0	0	0	0	0	0
1046F	0	500	25	0	0	0	0	0	0	0	0	15789	0	0	0	0	6	0	0	0	0	0
1046U	0	715	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	4
1078B	0	323	119	0	0	0	0	0	0	0	0	17581	0	0	0	0	160	0	0	0	0	0
1082	0	26	0	0	0	0	0	0	0	0	0	546	5	0	0	0	50	0	0	0	0	0
1101Q	0	0	0	0	0	0	0	0	0	0	0	10640	0	0	0	0	0	0	0	0	11	0
1101R	0	0	0	0	0	0	0	0	0	0	0	12360	0	0	0	0	0	0	0	0	7	20
1105O	0	449	86	0	0	0	0	0	0	0	0	22744	0	0	0	0	0	0	0	0	27641	0
1105U	0	531	14	0	0	0	0	0	0	0	0	6388	0	0	0	0	6	0	0	0	3050	4
1107N	0	0	0	0	0	0	0	0	0	0	0	6819	0	0	0	0	0	0	0	0	9	7
1108G	0	276	16	0	0	7	0	0	0	0	0	21752	7	0	0	0	540	0	0	0	38	5
1123	0	178	0	0	0	0	0	0	0	0	0	4931	0	0	0	0	6	0	0	0	0	0
1147B	0	1648	0	0	0	0	0	0	0	0	0	20922	0	0	0	0	0	0	0	0	344	0
1156A	0	1392	124	0	0	0	0	0	0	0	0	21295	56	0	0	0	3134	0	0	0	169	0
1161C	0	469	108	3	0	11	0	22	0	0	0	3396	25	0	0	0	5942	0	0	0	24	0
1161E	0	4253	56	0	0	0	0	0	0	0	0	60138	285	0	0	0	13	0	0	0	0	19
1161F	0	1248	25	0	0	0	0	0	0	0	0	50429	11	0	0	0	19	0	0	0	0	17
1161G	0	107	41	0	0	6	0	0	0	0	0	53919	24	0	0	0	14	0	0	0	24	8
1161N	0	48	0	0	0	0	0	0	0	0	0	49065	0	0	0	0	19	0	0	0	0	0
1162B	0	119	0	0	0	0	0	0	0	0	0	16483	0	0	0	0	26	0	0	0	0	8
117C	0	0	12	0	0	0	0	0	0	0	0	771	20	0	0	0	12	0	0	0	0	0
1197I	0	696	0	0	0	0	0	0	0	0	0	21488	0	0	0	0	363	0	0	0	0	0
119B	0	0	0	0	0	12	0	0	0	0	0	5416	0	0	0	0	0	0	0	2	0	3
120D	0	274	0	0	0	0	0	0	0	0	0	766	0	0	0	0	1081	0	0	0	0	0
120F	0	110	0	0	0	0	0	0	0	0	0	2829	0	0	0	0	364	0	0	0	0	0
1224B	0	584	26	0	0	0	0	0	0	0	0	51667	0	0	0	0	0	0	0	0	0	0
1233U	0	82	4	0	0	0	0	0	0	0	0	16898	0	0	0	0	29	0	0	0	3	0
1243Q	0	73	0	0	0	0	0	0	0	0	0	1452	0	0	0	0	0	0	0	0	0	0
1252RR	0	19924	0	0	0	30	0	0	0	0	0	2783	0	0	0	0	104	0	0	0	3	23
1262E	0	1199	95	0	0	0	0	0	0	0	0	9099	0	0	0	0	3	0	0	0	3	0
1294E	0	65	0	0	0	0	0	0	0	0	0	23001	0	0	0	0	5040	0	0	0	3	0
1320P	0	135	0	0	0	4	0	0	0	0	0	8322	0	0	0	0	1510	0	0	0	3	12
1324E	0	33	2	0	0	7	0	0	0	0	0	13561	0	0	0	0	10	0	0	0	0	0
1338F	0	1492	0	0	0	0	0	0	0	0	0	10194	0	0	0	0	14	0	0	0	0	0
1338G	0	4218	16	0	0	0	0	0	0	0	0	8098	0	0	0	0	0	0	0	0	0	0
1338I	0	1643	105	0	0	0	0	0	0	0	0	6167	0	0	0	0	0	0	0	0	20	0
1338J	0	475	0	0	0	0	0	0	0	0	0	10728	0	0	0	0	0	0	0	0	0	0
1345C	0	116	1967	0	0	0	0	0	0	0	0	11696	5	0	0	0	0	0	0	0	0	0
1361H	0	494	0	0	0	0	0	0	0	0	0	51258	0	0	0	0	4	0	0	0	0	8
1361R	0	12	2	0	0	0	0	0	0	0	0	58665	0	0	0	0	850	0	0	0	0	0
1361T	0	20	0	0	0	0	0	0	0	0	0	1773	0	0	0	0	36581	0	0	0	0	0
1361U	0	11	0	0	0	0	0	0	0	0	0	228	0	0	0	0	44089	0	0	0	0	0
1361V	0	4	0	0	0	5	0	0	0	0	0	201	0	0	0	0	54751	0	0	0	0	10
1362Q	0	0	0	0	0	28	0	0	0	0	0	6156	0	0	0	0	8	0	0	0	0	0
1372Q	0	1138	0	0	0	0	0	0	0	0	0	11996	0	0	0	0	482	0	0	0	0	0
137C	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	192	0	0	0	0	0
1380G	0	523	45	0	0	0	0	0	0	0	0	5417	15694	0	0	0	14	0	0	0	2	46
1388U	0	697	0	0	0	0	0	0	0	0	0	18940	0	0	0	0	0	0	0	0	0	0
139C	0	458	38	0	0	0	0	0	0	0	0	1851	0	0	0	0	0	0	0	0	0	0
139D	0	517	3	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	0
1403D	0	11529	23	0	0	0	0	0	0	0	0	47229	226	0	6	0	361	0	0	0	0	50
1406L	0	0	3	0	0	0	0	0	0	0	0	7092	0	0	0	0	0	0	0	0	0	3
1406N	0	183	0	0	0	0	0	0	0	0	0	53047	0	0	0	0	37	0	0	0	0	0
1407U	0	36	4116	0	0	0	0	0	0	0	0	20595	0	0	0	0	1984	0	0	0	0	0
1428L	0	48	0	0	0	0	0	0	0	0	0	16820	0	0	0	0	11	0	0	0	0	8
1437E	0	10901	3	0	0	0	0	0	0	0	0	3775	0	0	0	0	9	0	0	0	0	0
1437V	0	11563	4	0	0	0	0	0	0	0	0	6953	0	0	0	0	90	0	0	0	2	0
1437X	0	6089	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0
1448C	0	7758	0	0	0	0	0	0	0	0	0	16299	0	0	0	0	29	0	0	0	0	0
1452D	0	430	0	0	0	0	0	0	0	0	0	16398	4	0	0	0	0	0	0	0	0	0
145L	0	179	4	0	0	0	0	0	0	0	0	2170	10	0	0	0	0	0	0	0	6624	0
1460A	0	396	19	0	0	0	0	0	0	0	0	16844	0	0	0	0	101	0	0	0	0	0
1460B	0	568	0	0	0	0	0	0	0	0	0	15649	0	0	0	0	164	0	0	0	0	0
1470A	0	3719	1705	0	0	0	0	0	0	0	0	8492	373	0	0	0	196	0	0	0	0	0
1481DD	0	1052	24	0	0	0	0	0	0	0	0	8431	0	0	0	0	15939	0	0	0	0	0
1481GG	0	457	0	0	0	0	0	0	0	0	0	14610	0	0	0	0	28104	0	0	0	0	0
1525D	0	18	0	0	0	0	0	0	0	0	0	3905	0	0	0	0	565	0	0	0	0	0
1530K	0	23845	0	0	0	0	0	0	0	0	0	23115	0	0	0	0	5	0	0	0	0	0
1549B	0	118	249	0	0	0	0	0	0	0	0	59836	303	0	0	0	588	0	0	0	0	2
1557DD	0	315	0	0	0	0	0	0	0	0	0	22392	3	0	0	0	38678	0	0	0	0	0
1557T	0	2526	0	0	0	0	0	0	0	0	0	4175	0	0	0	0	10	0	0	0	0	0
1557U	0	2033	0	0	0	0	0	0	0	0	0	5556	0	0	0	0	6930	0	0	0	0	0
1557V	0	880	0	0	0	0	0	0	0	0	0	4138	0	0	0	0	12204	0	0	0	0	0
1557W	0	893	0	0	0	0	0	0	0	0	0	3508	0	0	0	0	10568	0	0	0	0	0
1559B	0	71	0	0	0	0	0	0	0	0	0	2665	0	0	0	0	0	0	0	0	0	0
1560E	0	2765	1171	0	0	0	0	0	0	0	0	27714	48	0	24	0	4646	0	0	0	6	0
1607C	0	3680	0	0	0	0	0	0	0	0	0	826	0	0	0	0	0	0	0	0	67	0
1607E	0	1227	20	0	0	0	0	0	0	0	0	6962	0	0	0	0	3561	0	0	0	0	6
1611B	0	0	0	0	0	0	0	0	0	0	0	958	0	0	0	0	0	0	0	0	0	0
161A	0	2	0	0	0	0	0	0	0	0	11	2945	0	0	0	0	0	0	0	0	0	0
1622I	0	613	0	0	0	0	0	0	0	0	0	13676	0	0	0	0	0	0	0	0	0	0
1622J	0	1533	0	0	0	4	0	0	0	0	0	10147	0	0	0	0	0	0	0	0	0	0
1632G	0	282	0	0	0	0	0	0	0	0	0	44148	0	0	0	0	1835	0	0	0	0	0
1642I	0	32	0	0	0	0	0	0	0	0	0	36038	0	0	0	0	19	0	0	0	7	82
1658J	0	12	0	0	0	0	0	0	0	0	0	2424	0	0	0	0	0	0	0	0	0	0
165A	0	548	0	0	0	0	0	0	0	0	0	1184	0	0	0	0	13	0	0	0	0	0
1663C	0	3124	0	0	0	6	0	0	0	0	0	14986	0	0	0	0	6	0	0	0	0	0
1663F	0	14	0	0	0	0	0	0	0	0	0	11364	0	0	0	0	0	0	0	0	0	0
1663G	0	20	0	0	0	0	0	0	0	0	0	3500	0	0	0	0	22406	0	0	0	0	0
1681E	0	169	4	0	0	0	0	0	0	0	0	22580	4	0	0	0	0	5	0	0	0	0
1686K	0	8	6	0	0	0	0	0	0	0	0	175658	0	0	0	0	0	0	0	0	0	0
1690I	0	5268	88	0	0	0	0	0	0	0	0	32246	0	0	0	0	5	0	0	0	0	0
1698F	0	683	2	0	0	16	0	0	0	0	0	27367	0	0	0	0	4	0	0	0	5	2
1706F	0	4017	90	0	0	0	0	0	0	0	0	3943	0	0	0	0	6	0	0	0	0	0
1706G	0	5274	217	0	0	0	0	0	0	0	0	25110	0	0	0	0	0	0	0	0	0	0
1712F	0	0	0	0	0	7	0	0	0	0	0	19297	0	0	0	0	758	0	0	0	0	0
1731F	0	84	0	0	0	0	0	0	0	0	0	18766	0	0	0	0	0	0	0	0	0	0
1731G	0	1060	0	0	0	0	0	0	0	0	0	31667	0	0	0	0	0	0	0	0	0	0
1731H	0	1116	0	0	0	0	0	0	0	0	0	44280	0	0	0	0	0	0	0	0	0	0
1731I	0	505	0	0	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	0
1731J	0	331	0	0	0	0	0	0	0	0	0	13038	0	0	0	0	0	0	0	0	0	0
1731K	0	178	0	0	0	0	0	0	0	0	0	13804	0	0	0	0	0	0	0	0	0	0
178L	0	6342	0	0	0	0	0	0	0	0	0	3096	0	0	0	0	17	0	0	0	0	0
1822D	0	28	19	0	0	0	0	0	0	0	0	8538	0	0	0	0	18	0	0	0	0	0
1838H	0	811	5	0	0	0	0	0	0	0	0	4229	0	0	0	0	120	0	0	0	0	0
1858E	0	25	0	0	0	0	0	0	0	0	0	6553	0	0	0	0	16	0	0	0	0	0
1858F	0	46	48	0	0	803	0	0	0	0	0	5076	0	0	0	0	2036	0	0	0	0	0
1903H	0	0	74	0	0	0	0	0	0	0	0	1288	0	0	0	0	23	0	0	0	0	0
1903J	0	116	279	0	0	0	0	0	0	0	0	7718	0	0	0	0	1064	0	0	0	0	0
191I	0	0	5	0	0	0	0	0	0	0	0	85	0	0	0	0	5738	0	0	0	3	36
1959D	0	14	0	0	0	0	0	0	0	0	0	2986	0	0	0	0	36	0	0	0	0	0
1993A	0	271	55	0	0	0	0	0	0	0	0	164671	0	0	0	0	2261	0	0	0	20	0
2035C	0	1844	65008	0	0	0	0	0	0	0	0	4719	0	0	0	0	3	0	0	0	5	16
2058B	0	0	0	0	0	0	0	0	0	0	0	3064	0	0	0	0	0	0	0	0	0	0
2060C	0	50	19	0	0	0	0	0	0	0	0	9780	0	0	0	0	37598	0	0	0	5	23
2064D	0	48	0	0	0	0	0	0	0	0	0	17543	0	0	0	0	3	0	0	0	0	12
2064E	0	8	0	0	0	0	0	0	0	0	0	6116	0	0	0	0	0	0	0	0	0	0
2064F	0	411	0	0	0	0	0	0	0	0	0	10690	0	0	0	0	93	0	0	0	0	0
207C	0	187	0	0	3	0	0	0	0	0	0	686	0	0	4	0	15	4	2	21	0	3
2080C	0	278	0	0	0	0	0	0	0	0	0	11954	0	0	0	0	0	0	0	0	0	0
2081F	0	395	93	0	0	3	0	0	0	0	0	12156	0	0	0	0	4	0	0	0	0	10
210C	0	57	0	0	0	0	0	0	0	0	0	10775	0	0	0	0	0	0	0	0	0	0
218D	0	0	0	0	0	0	0	0	0	0	0	8172	0	0	0	0	0	0	0	0	0	0
2196D	0	18	1407	0	0	0	0	0	0	0	0	2269	46	0	0	0	87808	0	0	0	0	33
2196I	0	0	0	0	0	0	0	0	0	0	0	36625	0	0	0	0	82663	0	0	0	0	9
224G	0	1721	295	0	0	0	0	0	0	0	0	4006	3	0	0	0	813	0	0	0	0	0
224M	0	555	0	0	0	37	0	0	0	0	0	3248	0	0	0	0	38	0	0	0	0	0
224O	0	3229	0	0	0	0	0	0	0	0	0	7031	0	0	0	0	164	0	0	0	0	0
238D	0	9	1855	0	0	0	0	0	0	0	0	9475	0	0	0	0	0	0	0	0	0	0
262C	0	510	17	0	0	0	0	0	0	0	0	4981	0	0	0	0	240	0	0	0	23	0
273B	0	66	0	0	0	0	0	0	0	0	0	617	0	0	0	0	102	0	0	0	1090	0
274E	0	0	55	0	0	0	0	0	0	0	0	7515	0	0	0	0	31	0	0	0	1617	0
277B	0	199	14	0	0	0	0	0	0	0	0	761	2	0	0	0	1537	0	0	0	0	0
400D	0	0	0	0	0	0	0	0	0	0	0	4918	0	0	0	0	2473	0	0	0	31	0
400G	0	0	0	0	0	0	0	0	0	0	0	7738	0	0	0	0	841	0	0	0	0	0
408D	0	0	0	0	0	0	0	0	0	0	0	8027	0	0	0	0	0	0	0	0	0	3
410A	0	0	10	0	0	0	0	0	0	0	0	1884	0	0	0	0	5	0	0	18	9	3
418H	0	19	0	0	0	0	0	0	0	0	0	1936	0	0	0	0	8494	0	0	0	0	25
430M	0	13	254	0	0	0	0	0	0	0	0	1345	143	0	0	0	90	0	0	0	0	0
444A	0	68	9	0	0	0	0	0	0	0	0	3419	0	0	0	0	9	0	0	0	0	0
510C	0	1898	0	0	0	0	0	0	0	0	0	4341	0	0	0	0	4	0	0	0	0	5
530K	0	26	0	0	0	0	0	0	0	0	0	2391	0	0	0	0	0	0	0	0	0	0
550A	0	13	0	0	0	0	0	0	0	0	0	9467	0	0	0	0	208	0	0	0	0	0
575E	0	8	0	0	0	0	0	0	0	0	0	2355	0	0	0	0	0	0	0	0	0	0
579B	0	1134	20	0	0	0	0	0	0	0	0	12316	53	0	0	0	7	0	0	0	0	7
595C	0	646	112	0	0	0	0	0	0	0	0	18063	14	0	0	0	435	0	0	0	0	0
595D	0	98	0	0	0	0	0	0	0	0	0	6862	0	0	0	0	18	0	0	0	15	0
599C	0	1473	24	0	0	0	0	0	0	0	0	39393	0	0	0	0	658	0	0	0	1494	0
606D	0	14387	48	0	0	0	0	0	0	0	0	11576	0	0	0	0	97	0	0	0	26	27
614C	0	30014	0	0	0	120	0	0	0	0	0	15836	0	0	0	0	158	0	0	0	10	0
614D	0	306	0	0	0	0	0	0	0	0	0	49747	0	0	0	0	14	0	0	0	0	0
619F	0	0	0	0	0	0	0	0	0	0	0	47882	0	0	0	0	18598	0	0	0	0	0
646B	0	19	0	0	0	0	0	0	0	0	0	20015	0	0	0	0	4	0	0	0	0	0
646C	0	0	0	0	0	0	0	0	0	0	0	26158	0	0	0	0	11	0	0	0	0	0
652A	0	120	6	0	0	0	0	0	0	0	0	2368	0	0	0	0	0	0	0	0	0	0
657B	0	1560	9	0	0	0	0	0	0	0	0	34266	0	0	0	0	0	0	0	0	2221	0
663A	0	368	0	0	0	0	0	0	0	0	0	11362	0	0	0	0	0	0	0	0	0	0
665C	0	38	0	0	0	0	0	0	0	0	0	13321	0	0	0	0	62	0	0	0	2	0
666H	0	3459	238	0	0	0	0	0	0	0	0	11728	2473	0	0	0	13	0	0	0	49	5
666I	0	3358	397	0	0	0	0	0	0	0	0	12823	92	0	0	0	29	0	0	0	3	0
666J	0	3060	39	0	0	8	0	0	0	0	0	8169	529	0	0	0	52	0	0	0	2	0
666K	0	1949	114	0	0	0	0	0	0	0	0	10585	243	0	0	0	15	0	0	0	0	0
666L	0	321	28	0	0	0	0	0	0	0	0	1685	25	0	0	0	16	0	0	0	0	0
666M	0	1076	83	0	0	0	0	0	0	0	0	8510	183	0	0	0	21	0	0	0	0	0
666W	0	630	10	0	0	11	0	0	0	0	0	4355	0	0	0	0	215	0	0	0	0	0
690B	0	4575	8	0	0	0	0	0	0	0	0	2956	66	0	0	0	29498	0	0	0	0	26
690C	0	3141	7	0	0	0	0	0	0	0	0	2491	19	0	0	0	29619	0	0	0	0	25
698K	0	827	52	0	0	59	0	0	0	0	0	27569	0	0	0	0	0	0	0	0	0	0
703E	0	16	369	0	0	0	0	0	0	0	0	2073	1107	0	0	0	31	0	0	0	0	0
715A	0	1358	0	0	0	0	0	0	0	0	0	4285	0	0	0	0	0	0	0	0	0	0
723A	0	79	0	0	0	0	0	0	0	0	0	47329	0	0	0	0	89	0	0	0	0	0
725A	0	244	0	0	0	0	0	0	0	0	0	7170	5	0	0	0	0	0	0	0	0	0
726C	0	27360	34	0	0	105	0	0	0	0	0	7871	0	0	0	0	2152	0	0	0	5	0
729F	0	2183	97	0	0	0	0	0	0	0	0	9203	0	0	0	0	13643	0	0	0	0	13
731B	0	147	0	0	0	0	0	0	0	0	0	3337	0	0	0	0	60	0	0	0	0	0
768E	0	10440	4	0	0	0	0	0	0	0	0	3005	0	0	0	0	27	0	0	0	0	0
828E	0	0	0	0	0	0	0	0	0	0	0	10662	0	0	0	0	0	0	0	0	0	0
872E	0	17	0	0	0	0	0	0	0	0	0	6592	0	0	0	0	0	0	0	0	0	0
892C	0	39	14	0	0	0	0	0	0	0	0	52869	0	0	0	0	32	0	0	0	2	0
913A	0	229	0	0	0	0	0	0	0	0	0	11794	5	0	0	0	122	0	0	0	0	0
91G	0	290	0	0	0	0	0	0	0	0	0	1120	3	0	0	0	2693	0	0	0	0	0
924C	0	6	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	0	0	0	0	0	0
924E	0	34	0	0	0	0	0	0	0	0	0	741	0	0	0	0	240	0	0	0	0	0
931A	0	8	0	0	0	3	0	0	0	0	0	16004	6	0	0	0	1109	0	0	0	0	0
FMT.0014E	0	295	31	0	0	0	0	0	0	0	0	698	0	0	0	0	9672	0	0	0	0	0
FMT.0014F	0	72	17	0	0	0	0	0	0	0	0	528	0	0	0	0	6807	0	0	0	0	16
FMT.0014K	0	126	55	0	0	0	0	0	0	0	0	752	0	0	0	0	7	0	0	0	0	0
FMT.0018E	0	0	246	0	0	0	0	0	0	0	0	503	0	0	0	0	7	0	0	0	0	0
FMT.0030B	0	290	44	0	0	0	0	0	0	0	0	3526	0	0	0	0	1005	0	0	0	7	0
FMT.0033O	0	620	19	0	0	0	0	0	0	0	0	10318	0	0	0	0	3	0	22	0	0	0
FMT.0034D	0	47	254	0	0	0	0	0	0	0	5	983	30	0	0	0	65	0	3	0	5	0
FMT.0056A	0	10	0	0	0	0	0	0	0	0	0	2783	0	0	0	0	0	0	0	0	0	0
FMT.0063CCC	0	254	10	0	0	0	0	0	0	0	0	33763	0	0	0	0	0	0	0	0	0	28
FMT.0063MM	0	1090	0	0	0	0	0	0	0	0	0	13411	0	0	0	0	8	0	0	0	0	6
FMT.0063QQ	0	2896	5	0	0	0	0	0	0	0	0	19544	0	0	0	0	7	0	0	0	0	22
FMT.0063TT	0	468	3	0	0	0	0	0	0	0	0	21705	0	0	0	0	10	0	0	0	0	9
FMT.0063VV	0	465	0	0	0	0	0	0	0	0	0	19963	0	0	0	0	10	0	0	0	0	14
FMT.0063WW	0	185	4	0	0	0	0	0	0	0	0	23866	0	0	0	0	0	0	0	0	4	6
FMT.0063XX	0	17	0	0	0	0	0	0	0	0	0	1511	0	0	0	0	0	0	0	0	0	0
FMT.0063ZZ	0	433	6	0	0	0	0	0	0	0	0	29243	0	0	0	0	5	0	0	0	0	17
FMT.0073L	0	292	1787	0	0	0	0	0	0	0	0	16312	12	0	0	0	78	0	0	0	2	0
