SampleID	Acidobacteria	Actinobacteria	Bacteroidetes	Chlamydiae	Chloroflexi	Cyanobacteria	Deferribacteres	Deinococcus_Thermus	Dependentiae	Epsilonbacteraeota	Euryarchaeota	Firmicutes	Fusobacteria	Lentisphaerae	Patescibacteria	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Verrucomicrobia	unclassified
1290T	0	13.3539136701481	0	0	0	0	0	0	0	0	0	86.6374813109746	0	0	0	0	0.00860501887726016	0	0	0	0	0
1294F	0	15.7281937013382	0.028500731950616	0	0	0	0	0	0	0	0	79.4159940925756	0	0	0	0	0.122423598606055	0	0	0	4.70488787552953	0
1297C	0	18.1529440508185	0	0	0	0	0	0	0	0	0	81.8470559491815	0	0	0	0	0	0	0	0	0	0
1297E	0	0.656753407682776	0	0	0	0	0	0	0	0	0	99.2069392812887	0	0	0	0	0	0	0	0	0	0.136307311028501
129G	0	0.396353547364249	0	0	0	0	0	0	0	0	0	99.5441934205311	0	0	0	0	0	0	0	0	0	0.0594530321046373
1301A	0	5.11306108673642	0.464056699291259	0	0	0	0	0	0	0	0	94.4228822139723	0	0	0	0	0	0	0	0	0	0
1303I	0	0.583829037232871	0	0	0	0	0	0	0	0	0	99.3280458250716	0	0	0	0	0.0881251376955277	0	0	0	0	0
1304C	0	59.4814142401601	0.495775434676349	0	0	0	0	0	0	0	0	39.1895351814352	0	0	0	0	0.144310220422224	0	0	0	0	0.688964923306101
1305E	0	0.942011429548661	0.326354943066026	0	0	0.00570052302298736	0	0	0	0	0	64.1921646311049	0.00142513075574684	0	0	0	0.105459675925266	0	0	0	34.4268836665764	0
1305G	0	0.33504138746551	0.0270989357508869	0	0	0	0	0	0	0	0	97.4600906582578	0	0	0	0	0.0369530942057548	0	0	0	2.14081592432006	0
1305I	0	1.39723035687695	0.20846776194967	0	0	0	0	0	0	0	0	59.6614880627389	0	0	0	0	0.188613689383035	0	0	0	38.5442001290515	0
1305J	0	2.37117198787501	0.00849882432930111	0	0	0	0	0	0	0	0	87.5917164792204	0	0	0	0	0.0141647072155019	0	0	0	9.80197739312728	0.212470608232528
1305K	0	2.00041675349031	0	0	0	0	0	0	0	0	0	59.6895186497187	0	0	0	0	0	0	0	0	38.0600125026047	0.250052094186289
1305M	0	3.02025060691506	0	0	0	0	0	0	0	0	0	58.580497293385	0	0	0	0	0.00904718104917143	0	0	0	38.1006951250773	0.289509793573486
1305N	0	3.20057863568555	0.131097147506894	0	0	0	0	0	0	0	0	89.9190814158492	0	0	0	0	0.0406853216400705	0	0	0	6.5774603318114	0.131097147506894
1306A	0	22.7911685682022	0.428332230053347	0	0	0	0	0	0	0	0	66.1539659670574	0	0	0	0	10.6031696585024	0	0	0	0	0.023363576184728
1308B	0	1.59303565083501	0.728414070827905	0	0	0	0	0	0	0	0	97.6785502783371	0	0	0	0	0	0	0	0	0	0
1311A	0	0.66829569876645	11.3551388111991	0	0	0	0	0	0	0	0	87.9324049813054	0	0	0	0	0.0147201695763535	0	0	0	0.029440339152707	0
1312B	0	2.88727524204703	0	0	0	0	0	0	0	0	0	90.6120331950207	0	0	0	0	0	0	0	0	6.35373443983402	0.146957123098202
1312C	0	0.715874339727551	0.250208507089241	0	0	0	0	0	0	0	0	71.5943842090631	0	0	0	0	0	0	0	0	27.3283291631915	0.111203780928552
1312G	0	2.47507122507123	0	0	0	0	0	0	0	0	0	73.8366571699905	0	0	0	0	0	0	0	0	23.6882716049383	0
1312H	0	8.21878904918778	0.017039645575372	0	0	0	0	0	0	0	0	74.3439736453482	0	0	0	0	0	0	0	0	17.3406793138703	0.0795183460184028
1312I	0	10.782092772384	0	0	0	0	0	0	0	0	0	67.3139158576052	0	0	0	0	0	0	0	0	21.80690399137	0.0970873786407767
1312J	0	19.3826550227934	0.0164771791069369	0	0	0	0	0	0	0	0	65.3869390893612	0	0	0	0	0	0	0	0	15.1974515296315	0.0164771791069369
1312K	0	30.0234391647134	0.140026178807342	0	0	0	0	0	0	0	0	66.5763599281605	0	0	0	0	0.258744026057045	0	0	0	3.00143070226173	0
1313A	0	1.04007765913188	0.429898765774511	0	0	0	0	0	0	0	0	98.5300235750936	0	0	0	0	0	0	0	0	0	0
1314A	0	4.73006438831105	0.0495294700346706	0	0	0	0	0	0	0	0	90.4325573716361	0	0	0	0	4.78784877001816	0	0	0	0	0
1314B	0	11.0071696824855	0.252645954250597	0	0	0	0	0	0	0	0	85.1553431205189	0	0	0	0	3.58484124274496	0	0	0	0	0
1314C	0	9.36578976094313	0	0	0	0	0	0	0	0	0	89.6845322563039	0	0	0	0	0.742277043990831	0	0	0	0	0.207400938762144
1314D	0	6.36472466081405	2.51396648044693	0	0	0.119712689545092	0	0	0	0	0	90.8220271348763	0	0	0	0	0.179569034317638	0	0	0	0	0
1314I	0	4.25023577491355	10.600440113172	0	0	0	0	0	0	0	0	85.1493241119145	0	0	0	0	0	0	0	0	0	0
1314J	0	3.02030642914742	5.29286709185544	0	0	0	0	0	0	0	0	91.6648339564548	0	0	0	0	0.0219925225423356	0	0	0	0	0
1314K	0	1.2247435498912	1.97699720236245	0	0	0	0	0	0	0	0	96.767174386074	0	0	0	0	0.0310848616723656	0	0	0	0	0
1314P	0	15.7582499073044	2.19379557533061	0	0	0	0	0	0	0	0	81.5968359906068	0	0	0	0	0.451118526758126	0	0	0	0	0
1314R	0	2.30126438290239	0.109375683598022	0	0	0	0	0	0	0	0	95.7037231482697	0	0	0	0	1.88563678522991	0	0	0	0	0
1314S	0	18.9939596974773	2.90848180295416	0	0	0	0	0	0	0	0	66.0220293386123	0	0	0	0	12.0755291609563	0	0	0	0	0
1316A	0	35.1209729589856	2.21244662957692	0	0	0	0	0	0	0	0	62.5113209988356	0	0	0	0	0.155259412601889	0	0	0	0	0
1316D	0	19.2196232664045	0.879735044504243	0	0	0	0	0	0	0	0	79.9006416890913	0	0	0	0	0	0	0	0	0	0
1320M	0	0	0	0	0	0	0	0	0	0	0	78.5354223433243	0	0	0	0	21.4645776566758	0	0	0	0	0
1320O	0	0.271689911247962	0	0	0	0	0	0	0	0	0	74.135120449194	0	0	0	0	25.3698001569764	0	0	0	0	0.223389482581658
1320Q	0	1.72478793590952	0	0	0	0	0	0	0	0	0	85.2262016965127	0	0	0	0	13.0490103675778	0	0	0	0	0
1320R	0	0.683894544505351	0.0365439832941791	0	0	0	0	0	0	0	0	81.5870529887758	0	0	0	0	17.6925084834247	0	0	0	0	0
1321A	0	1.13574125853968	0.368971779424058	0	0	0	0	0	0	0	0	98.463578449742	0	0	0	0	0.031708512294255	0	0	0	0	0
1321B	0	1.92302072069439	0.175351433497969	0	0	0	0	0	0	0	0	97.9016278458076	0	0	0	0	0	0	0	0	0	0
1321C	0	3.20025687680616	0.0428128010275072	0	0	0	0	0	0	0	0	96.7533625887474	0	0	0	0	0.00356773341895894	0	0	0	0	0
1321D	0	15.1772247360483	9.04977375565611	0	0	0	0	0	0	0	0	75.5844645550528	0.0754147812971342	0	0	0	0.113122171945701	0	0	0	0	0
1321G	0	4.01828803657607	0.142240284480569	0	0	0	0	0	0	0	0	94.9555499110998	0	0	0	0	0.304800609601219	0	0	0	0	0.579121158242316
1321H	0	0.304586717630196	0.0686813186813187	0	0	0	0	0	0	0	0	99.0892259913999	0	0	0	0	0.397157190635452	0	0	0	0	0.140348781653129
1321I	0	0.378688952729172	4.28310263776443	0	0	0	0	0	0	0	0	95.3382084095064	0	0	0	0	0	0	0	0	0	0
1321J	0	0.762300762300762	0.0121275121275121	0	0	0	0	0	0	0	0	98.7872487872488	0	0	0	0	0.0112612612612613	0	0	0	0.427061677061677	0
1324B	0	0.755019161471143	0	0	0	0	0	0	0	0	0	99.2449808385289	0	0	0	0	0	0	0	0	0	0
1326A	0	6.64108618654073	0.0368949232585596	0	0	0	0	0	0	0	0	93.3220188902007	0	0	0	0	0	0	0	0	0	0
1326B	0	7.00447093889717	0	0	0	0	0	0	0	0	0	92.9789700281504	0	0	0	0	0	0	0	0	0	0.0165590329524756
1326C	0	4.05466675302805	0	0	0	0	0	0	0	0	0	95.9129477297752	0	0	0	0	0.0323855171967096	0	0	0	0	0
1326D	0	3.52167383085608	0.046610388937801	0	0	0	0	0	0	0	0	96.4058211196851	0.0258946605210006	0	0	0	0	0	0	0	0	0
1326E	0	4.01280962028626	0	0	0	0	0	0	0	0	0	95.9871903797137	0	0	0	0	0	0	0	0	0	0
1326F	0	4.64727316169882	0.0477868705573144	0	0	0	0	0	0	0	0	95.2870198912849	0	0	0	0	0.0179200764589929	0	0	0	0	0
1326G	0	2.20820189274448	0	0	0	0	0	0	0	0	0	97.6165439887837	0	0	0	0	0.087627059235892	0	0	0	0	0.087627059235892
1326H	0	0.449918867089541	0.0590057530609234	0	0	0	0	0	0	0	0	99.3878153119929	0	0	0	0	0.0885086295913852	0	0	0	0.0147514382652309	0
1326J	0	9.51505870342011	0.153139356814701	0	0	0	0	0	0	0	0	90.3318019397652	0	0	0	0	0	0	0	0	0	0
1326L	0	4.96361261429371	0.522485538346707	0	0	0	0	0	0	0	0.0186601977980967	94.2526590781862	0	0	0	0	0.083970890091435	0	0	0	0.158611681283822	0
1329B	0	2.01795984259913	1.74553526384825	0	0	0	0	0	0	0	0	95.9136313187368	0	0	0	0	0.0908081929169609	0	0	0	0	0.2320653818989
1329C	0	2.20568335588633	0.893098782138024	0	0	0	0	0	0	0	0	96.8200270635995	0	0	0	0	0.081190798376184	0	0	0	0	0
1329F	0	3.242868836975	0.623386436622379	0	0	0	0	0	0	0	0	96.0141049052327	0	0	0	0	0.119639821169952	0	0	0	0	0
1329G	0	2.11526458145502	0.922394063388585	0	0	0	0	0	0	0	0	96.5600943199944	0	0	0	0	0.402247035161939	0	0	0	0	0
1329I	0	0.462645647703907	0	0	0	0	0	0	0	0	0	99.4345442083619	0	0	0	0	0	0	0	0	0	0.102810143934202
1329J	0	0.618892508143323	0.0488599348534202	0	0	0	0	0	0	0	0	99.3322475570033	0	0	0	0	0	0	0	0	0	0
1329K	0	0.38411245505067	0	0	0	0	0	0	0	0	0	99.6158875449493	0	0	0	0	0	0	0	0	0	0
1329L	0	0.314976130715094	0	0	0	0	0	0	0	0	0	99.616122840691	0	0	0	0	0.0393720163393868	0	0	0	0	0.0295290122545401
132F	0	0	11.493670886076	0	0	0	0	0	0	0	0	88.5063291139241	0	0	0	0	0	0	0	0	0	0
132G	0	0.324675324675325	8.39160839160839	0	0	0	0	0	0	0	0	89.8601398601399	0	0	0	0	1.37362637362637	0	0	0.04995004995005	0	0
132H	0	0	6.09851446442533	0	0	0	0	0	0	0	0	93.9014855355747	0	0	0	0	0	0	0	0	0	0
1331A	0	1.85345950169286	1.30653702578349	0	0	0	0	0	0	0	0.204010764823335	95.8025870301241	0	0	0	0	0.0390658911363834	0	0	0	0.794339786439795	0
1331B	0	2.02702702702703	6.17760617760618	0	0	0	0	0	0	0	0.579150579150579	87.9343629343629	0	0	0	0	0	0	0	0	3.28185328185328	0
1331M	0	2.34203174225762	0.225881234024847	0	0	0	0	0	0	0	0	93.3900017832729	0	0	0	0	0.118884860013077	0	0	0	3.92320038043155	0
1331N	0	2.06758304696449	0.166093928980527	0	0	0	0	0	0	0	0.011454753722795	96.8671248568156	0	0	0	0	0	0	0	0	0.887743413516609	0
1331O	0	1.06626047220107	0.697170308746851	0	0	0	0	0	0	0	0	98.0842462944519	0	0	0	0	0.0234342960923311	0	0	0	0.128888628507821	0
1331P	0	0.467568643056108	2.27815360127338	0	0	0	0	0	0	0	0	96.1400716275368	0	0	0	0	0.775964982093116	0	0	0	0.338241146040589	0
1334A	0	49.2702980472765	0.158567023931875	0	0	0	0	0	0	0	0	50.0706839775993	0	0	0.00167795792520503	0	0.442980892254127	0	0	0	0	0.0557921010130671
1334B	0	10.8437147696822	0.0526861435442479	0	0	0	0	0	0	0	0	80.6081000696817	0.00396562370763156	0	0	0	8.49153339338421	0	0	0	0	0
1334C	0	21.8752251042847	0.855887418389465	0	0	0	0	0	0	0	0	60.5106511161898	0.00982273242222033	0	0	0	16.718290582619	0	0.00196454648444407	0	0.00458394179703615	0.0235745578133288
1334D	0	10.2115523773039	5.06047394056588	0	0	0.0103374257377578	0	0	0	0	0	46.3998394658591	0.0279718578786386	0	0.0261476062778578	0	38.2393539716998	0	0	0	0.00243233546770771	0.0218910192093694
1334E	0	3.92013770455393	1.0423029024249	0	0	0	0	0	0	0	0	82.7266453552476	0.00158645799455845	0	0	0	12.260940610945	0	0	0	0.0031729159891169	0.0452140528449158
1334F	0	12.0219435736677	6.06452455590387	0	0	0.00783699059561128	0	0	0	0	0	55.2233542319749	0.0156739811912226	0	0	0	26.6496865203762	0	0	0	0	0.0169801462904911
1334G	0	10.3869607078997	3.55554536701664	0	0	0	0	0	0	0	0	70.2810508459034	0	0	0	0	15.7764430791802	0	0	0	0	0
1337B	0	8.9200734700693	0.28594884924721	0	0	0	0	0	0	0	0.0925333259121142	89.9013441683132	0.176022041020789	0	0	0	0.0633122756240782	0	0.00626165363315059	0	0.554504216180113	0
1338L	0	10.3546722301526	0.0329416932030306	0	0	0	0	0	0	0	0	89.5245415614363	0	0	0	0	0.0878445152080817	0	0	0	0	0
1338O	0	25.5368134191608	0	0	0	0	0	0	0	0	0	66.4473993328008	0	0	0	0	0.441667058215477	0	0	0	7.49424423248602	0.0798759573368416
1338P	0	9.15609996306783	0	0	0	0	0	0	0	0	0	86.2950880216669	0	0	0	0	0.181583158931429	0	0	0	4.15179121014404	0.215437646189831
1338Q	0	5.57363710333605	0	0	0	0	0	0	0	0	0	83.1977217249797	0	0	0	0	0.3966639544345	0	0	0	10.7658665581774	0.0661106590724166
133B	0	0.195376098990557	29.3823944426354	0	0	0	0	0	0	0	0	69.6949962010203	0	0	0	0	0.727233257353739	0	0	0	0	0
133C	0	0	22.8468899521531	0	0	0	0	0	0	0	0	77.1531100478469	0	0	0	0	0	0	0	0	0	0
1342A	0	0.308571947179743	27.4731134001906	0	0	0	0	0	0	0	0	67.3639787629895	0.156554884966193	0	0	0	1.81059127830467	0	2.88718972636929	0	0	0
1344F	0	11.0420503376304	0.0268569674647023	0	0	0	0	0	0	0	0	88.6203192142419	0.0767341927562922	0	0	0	0.234039287906691	0	0	0	0	0
1345I	0	0.206414734836456	0	0	0	0	0	0	0	0	0	99.6586217846936	0	0	0	0	0.0714512543664655	0	0	0	0.0635122261035249	0
1350E	0	11.5209347614411	3.76890619928595	0	0	0	0	0	0	0	0	84.328464784161	0	0	0	0	0.373904576436222	0	0	0	0.00778967867575463	0
1352A	0	1.98010900713603	0.0134854188908243	0	0	0	0	0	0	0	0	97.6692701017025	0.0123616339832556	0	0	0	0.126987694555262	0	0	0	0	0.19778614373209
1354S	0	0.925546727823737	0	0	0	0	0	0	0	0	0	82.2426079121959	0	0	0	0	16.8318453599803	0	0	0	0	0
1361I	0	0.270761470271874	0	0	0	0	0	0	0	0	0	66.4626682986536	0	0	0	0	0.00556359185490152	0	0	0	33.2610066392196	0
1362P	0	10.8347488473671	8.48095122543072	0	0	0	0	0	0	0	0	78.7854889589905	0	0	0	0	1.8988109682116	0	0	0	0	0
1363A	0	11.355903975637	0.187956508291499	0	0	0	0	0	0	0	0.121339011681854	60.3840022840285	0	0	0	0	0	0	0	0	27.9507982203612	0
1364G	0	0.717731301430455	0.00834571280733087	0	0	0	0	0	0	0	0	77.6318205337918	0	0	0	0	0.0183605681761279	0	0	0	21.587020747442	0.0367211363522558
1364I	0	8.17352816226523	0.00691583429661025	0	0	0	0	0	0	0	0	45.9646106879279	0.552278767400733	0	0	0	0	0	0	0	45.2730272582669	0.0296392898426154
1364J	0	33.599946319533	0.0657585720995773	0	0	0	0	0	0	0	0	59.7597799100852	0.00939408172851104	0	0	0	0.00536804670200631	0	0	0	6.3852915520365	0.174461517815205
1364K	0	51.7876260425744	0	0	0	0	0	0	0	0	0	47.314826341342	0	0	0	0	0	0	0	0	0.860201668119009	0.0373459479646458
1364T	0	18.4177953814054	0.0159139937051314	0	0	0	0	0	0	0	0	81.2656929660148	0	0	0	0	0	0	0	0	0.118470842027089	0.182126816847615
1364U	0	10.6421714664019	0.00472880313992529	0	0	0	0	0	0	0	0	89.1804984158509	0.0141864094197759	0	0	0	0	0	0	0	0.0732964486688419	0.0851184565186551
1364V	0	12.5318082845825	0.0104934547076261	0	0	0	0	0	0	0	0	86.8202208872216	0	0	0	0	0	0	0	0	0.556153099504184	0.0813242739841024
1366F	0	1.7265155276077	0	0	0	0	0	0	0	0	0	98.0473274863478	0	0	0	0	0	0	0	0	0	0.226156986044459
1366G	0	1.27314102958362	0.227566270988376	0	0	0	0	0	0	0	0	98.499292699428	0	0	0	0	0	0	0	0	0	0
1366H	0	1.41932002158662	0	0	0	0	0	0	0	0	0	98.5806799784134	0	0	0	0	0	0	0	0	0	0
1366I	0	4.83206479994414	0.0977585364150548	0	0	0	0	0	0	0	0	95.0701766636408	0	0	0	0	0	0	0	0	0	0
1366J	0	3.1471108490566	0.0737028301886792	0	0	0	0	0	0	0	0	96.7791863207547	0	0	0	0	0	0	0	0	0	0
1366K	0	1.70341547773454	0.285343709468223	0	0	0	0	0	0	0	0	97.7864245568526	0	0	0	0	0.224816255944661	0	0	0	0	0
1366W	0	3.15730651019838	0.237496507404303	0	0	0	0	0	0	0	0	96.2000558815312	0.0419111483654652	0	0	0	0.363229952500699	0	0	0	0	0
1366X	0	1.44753565880525	0	0	0	0	0	0	0	0	0	96.2505295862166	0	0	0	0	0.360118627312526	0	0	0	0	1.94181612766558
136A	0	0	1.20254019727064	0	0	0	0	0	0	0	0	95.2033508985272	0.0405350628293474	0	0	0	0	0	0	0	3.55357384137279	0
1373A	0	11.1490553521853	5.32638871827629	0	0	0	0	0	0	0	0	83.3746898263027	0	0	0	0	0.130211532319485	0	0	0	0.0196545709161487	0
1373D	0	3.26805385556916	0.0244798041615667	0	0	0	0	0	0	0	0	96.7074663402693	0	0	0	0	0	0	0	0	0	0
1377A	0	2.20931986125773	0	0	0	0	0	0	0	0	0	97.6511838335093	0	0	0	0	0.139496305232997	0	0	0	0	0
1379M	0	90.0348181054148	0	0	0	0.0480249729859527	0	0	0	0	0	9.68903829991596	0	0	0	0	0	0	0	0	0	0.228118621683275
1381B	0	0	16.0631594929021	0	0	0	0	0	0	0	0	83.8912927958703	0	0	0	0	0.0455477112275108	0	0	0	0	0
1381C	0	0	0.964130209413228	0	0	0	0	0	0	0	0	99.0358697905868	0	0	0	0	0	0	0	0	0	0
1381D	0	0.433466917477713	13.6174041056678	0	0	0	0	0	0	0	0	85.9164144925166	0	0	0	0	0	0	0	0	0.0327144843379406	0
1381I	0	6.59776992113136	0.125101985314115	0	0	0	0	0	0	0	0	93.2771280935545	0	0	0	0	0	0	0	0	0	0
1381J	0	5.57634730538922	0.973053892215569	0	0	0	0	0	0	0	0	93.4505988023952	0	0	0	0	0	0	0	0	0	0
1381K	0	1.18730808597748	3.60100493160882	0	0	0	0	0	0	0	0	95.014422629571	0	0	0	0	0.0725783939704103	0	0	0	0.0111659067646785	0.113520052107565
1381L	0	0.626175100138968	9.78500776587918	0	0	0	0	0	0	0	0	89.4057058775443	0	0	0	0	0.0899207062862748	0	0	0	0	0.0931905501512303
1381M	0	1.20624368178469	0.246731662183233	0	0	0	0	0	0	0	0	98.4442197967891	0	0	0	0	0.0599695012250912	0	0	0	0	0.0428353580179223
1381N	0	0.978937569092919	1.06039448420318	0	0	0.0130912899284343	0	0	0	0	0	97.8646651538954	0	0	0	0	0.0436376330947809	0	0	0	0	0.0392738697853028
1381O	0	22.2399451417668	0.00894427715333472	0	0	0	0	0	0	0	0	77.7108613338899	0	0	0	0	0.0402492471900063	0	0	0	0	0
1381P	0	18.5742041548349	0.146465401285309	0	0	0	0	0	0	0	0	81.2315050067255	0	0	0	0	0.0478254371543865	0	0	0	0	0
1381Q	0	15.7115189523195	0.0608687632574011	0	0	0	0	0	0	0	0	84.1187863137508	0	0	0	0	0.0498017153924191	0	0	0	0	0.0590242552799041
1381S	0	13.1818971507992	0.047776233495483	0	0	0	0	0	0	0	0	86.6183113273106	0	0	0	0	0.0412612925642808	0	0	0	0	0.110753995830438
1381T	0	28.4977142969256	0	0	0	0	0	0	0	0	0	71.400262904903	0	0	0	0	0.0412015146461575	0	0	0	0	0.0608212835252801
1381U	0	20.5159062369192	0.46044370029301	0	0	0	0	0	0	0	0	78.8666806195061	0	0	0	0	0.0575554625366262	0	0	0	0	0.0994139807450816
1381V	0	20.4774563735425	0.00789619140367962	0	0	0	0	0	0	0	0	79.4330534572158	0	0	0	0	0.0500092122233043	0	0	0	0	0.0315847656147185
1381W	0	17.8541612002958	0.0393578703814135	0	0	0.0155046156047993	0	0	0	0	0	82.006297259261	0	0	0	0	0.041743195859075	0	0	0	0	0.0429358585979057
1385B	0	4.59057071960298	0.564220725511048	0	0	0	0	0	0	0	0	94.5941155618575	0	0	0	0	0.141793690180787	0	0	0	0	0.10929930284769
1385C	0	5.98476605005441	9.80102595989429	0	0	0	0	0	0	0	0	83.2504274832893	0	0	0	0	0.963780506762008	0	0	0	0	0
1385D	0	0.297113752122241	0.311262026032824	0	0	0	0	0	0	0	0	93.9586870401811	0	0	0	0	5.43293718166384	0	0	0	0	0
1389A	0	5.4076462459696	0.159241955649141	0	0	0	0	0	0	0	0	78.1062051720734	0	0	0	0	0.0368493781667434	0	0	0	16.2690004606172	0.0210567875238534
1389B	0	2.01929390373251	0.0303045608364059	0	0	0	0	0	0	0	0	94.7603414313854	0	0	0	0	0.00909136825092176	0	0	0	3.14763371887469	0.0333350169200465
138B	0	0.694712466229255	0.945580856812042	0	0	0	0	0	0	0	0	65.6117329216519	0	0	0	0	0.0771902740254728	0	0	0	2.75955229641065	29.9112311848707
1390V	0	15.7944263481723	0	0	0	0	0	0	0	0	0	84.0933767643865	0	0	0	0	0.112196887441187	0	0	0	0	0
1393C	0	5.58299334335409	0	0	0	0.0268413141507408	0	0	0	0	0	93.8587073223105	0	0	0	0	0.0214730513205927	0	0	0	0.509984968864076	0
1393D	0	1.96192979893871	0.258020544277299	0	0	0	0	0	0	0	0	56.2338737159827	0	0	0	0	0	0	0	0	41.536439316489	0.00973662431235091
1393E	0	2.00795326231037	0.0294565270754578	0	0	0	0	0	0	0	0	53.910353969267	0	0	0	0	0	0	0	0	44.0522362413471	0
1393G	0	2.18722659667542	0	0	0	0	0	0	0	0	0	76.8099300087489	0	0	0	0	0	0	0	0	21.0028433945757	0
1393L	0	0.207900207900208	0	0	0	0	0	0	0	0	0	99.6534996534997	0	0	0	0	0.0462000462000462	0	0	0	0	0.0924000924000924
1398K	0	10.3653008101547	2.99786493521687	0	0	0	0	0	0	0	0	84.8176420695505	0.0204732239478225	0	0	0	1.79871896113012	0	0	0	0	0
1398L	0	0.200951168865966	37.313282872262	0	0	0	0	0	0	0	0	54.7089557237591	0	0	0	0	2.20041529908232	0	0	0	5.57639493603054	0
1398M	0	0.1698798988622	37.4328381795196	0	0	0	0	0	0	0	0	37.7488938053097	0	0	0	0	2.47708596713021	0	0	0	22.1713021491783	0
1400A	0	3.08622367949178	0.380142425329166	0	0	0	0	0	0	0	0	96.5151903273733	0	0	0	0	0	0	0	0	0.00717249859111635	0.0112710692146114
1400B	0	2.59296860312089	0.0646738108667043	0	0	0	0	0	0	0	0	97.3145328069186	0	0	0	0	0.00225606316976875	0	0	0	0.00300808422635834	0.0225606316976875
1400C	0	2.82506458236736	0.0413989534344572	0	0	0	0	0	0	0	0	97.1285685897861	0.00496787441213486	0	0	0	0	0	0	0	0	0
1400D	0	2.63030605065666	0.0373768761726079	0	0	0	0	0	0	0	0	97.2113918855535	0	0	0	0	0	0	0	0	0.00732879924953096	0.11359638836773
1400E	0	1.0246240290861	0.0675418364194204	0	0	0	0	0	0	0	0	98.8891523499529	0	0	0	0	0	0	0	0	0.00215559052402406	0.0165261940175178
1400F	0	9.26326876938381	0.0643688922698812	0	0	0	0	0	0	0	0	90.6723623383463	0	0	0	0	0	0	0	0	0	0
1400G	0	0.462798148807405	0	0	0	0	0	0	0	0	0	99.5372018511926	0	0	0	0	0	0	0	0	0	0
1400H	0	0.664794780741597	0.152778924766702	0	0	0	0	0	0	0	0	98.3772400693699	0	0	0	0	0.80518622512181	0	0	0	0	0
1400I	0	5.25107867437804	0.110162489672267	0	0	0	0	0	0	0	0	94.3174515744056	0	0	0	0	0.321307261544111	0	0	0	0	0
1400J	0	9.28734676916684	0.228547683357573	0	0	0	0	0	0	0	0	90.4841055474756	0	0	0	0	0	0	0	0	0	0
1400K	0	0.999531469623614	0.507574574418241	0	0	0	0	0	0	0	0	98.4928939559581	0	0	0	0	0	0	0	0	0	0
1400M	0	1.60006564371872	0.0164109296791663	0	0	0	0	0	0	0	0	98.326085172725	0	0	0	0	0.0574382538770821	0	0	0	0	0
1400N	0	0.75	0	0	0	0	0	0	0	0	0	99.25	0	0	0	0	0	0	0	0	0	0
1400O	0	0.967503692762186	0	0	0	0	0	0	0	0	0	98.7149187592319	0	0	0	0	0.317577548005908	0	0	0	0	0
1400P	0	3.06719064506853	0	0	0	0	0	0	0	0	0	96.8369596472731	0	0	0	0	0.0958497076583916	0	0	0	0	0
1400Q	0	2.11258450338014	0	0	0	0	0	0	0	0	0	97.6924076963079	0	0	0	0	0.195007800312012	0	0	0	0	0
1400R	0	0.832729905865315	0	0	0	0	0	0	0	0	0	97.7407675597393	0	0	0	0	1.41202027516293	0	0	0	0	0.0144822592324403
1400S	0	0.460868107926931	0.0586559410088822	0	0	0	0	0	0	0	0	99.4050611697671	0	0	0	0	0.0754147812971342	0	0	0	0	0
1406E	0	1.77377144518755	2.39410681399632	0	0	0	0	0	0	0	0	74.6631772802171	1.05650867500242	0	0	0	0.0193854802752738	0	0	0	20.0930503053213	0
1406J	0	0	0.128369704749679	0	0	0	0	0	0	0	0	99.8716302952503	0	0	0	0	0	0	0	0	0	0
1406K	0	0	0.309630578688875	0	0	0.160153747597694	0	0	0	0	0	99.4554772581678	0	0	0	0	0.0747384155455904	0	0	0	0	0
1407B	0	1.34517083669626	0.125549278091651	0	0	0	0	0	0	0	0	97.8746300780199	0	0	0	0	0.564971751412429	0	0	0	0	0.0896780557797507
1407C	0	2.10470033539105	0	0	0	0	0	0	0	0	0	97.7835026491032	0	0	0	0	0.0923540562873669	0	0	0	0.019442959218393	0
1407D	0	6.88916817949076	0.0837871805613741	0	0	0	0	0	0	0	0	92.268305171531	0	0	0	0	0.665642601126472	0	0	0	0	0.0930968672904157
1407E	0	3.11562280533742	1.00236225499585	0	0	0	0	0	0	0	0	94.0688246185277	0	0	0	0	1.81319032113899	0	0	0	0	0
1407F	0	23.2457538363462	1.11561404307636	0	0	0	0	0	0	0	0	51.4411912025864	0.0227676335321707	0	0	0	24.0972633304494	0	0	0	0	0.0774099540093803
1407G	0	5.72379367720466	0.0713097218920846	0	0	0	0	0	0	0	0	74.3237461373901	0	0	0	0	19.8241026859995	0	0	0	0	0.0570477775136677
1407H	0	6.21942697414396	4.26275331935709	0	0	0	0	0	0	0	0	67.9245283018868	0	0	0	0	21.5932914046122	0	0	0	0	0
1407Y	0	4.38261005307524	1.24102403996254	0	0	0	0	0	0	0	0	93.6348735560412	0	0	0	0	0.300499531689042	0	0	0	0	0.44099281923197
1411D	0	10.0057747834456	0.0769971126082772	0	0	0	0	0	0	0	0	89.3589990375361	0	0	0	0	0.556304138594803	0	0	0	0	0.00192492781520693
1416A	0	4.71617430370225	0.105101546641387	0	0	0	0	0	0	0	0	95.1168997104555	0	0	0	0	0.0473987367206257	0	0	0	0	0.0144257024801904
1427A	0	5.3278730379191	16.1756145385472	0	0	0	0	0	0	0	0.0500413607165106	78.3075807555224	0	0	0	0	0.135826550516243	0	0	0	0.00306375677856187	0
