1337B,-3.2402594,0.34722146
FMT.0204E,-0.6285905,-1.8989583
248B,0.79864734,0.43636975
1690D,0.49404055,1.6195712
120B,-0.20166892,0.5593802
273B,0.9609475,-2.8408008
272B,2.2868028,5.422894
1694D,-0.14607827,0.27731213
270A,-1.0123594,1.4377329
FMT.0207G,-2.8765256,0.33650976
255B,3.8063622,1.8761647
276B,0.5959581,-1.1791571
2064A,-4.307121,0.35267025
1086A,0.61387616,-0.118509315
1329B,4.0352755,1.7698537
FMT.0061I,-3.5454602,7.2025857
2133B,-3.10374,0.97181517
FMT.0236D,-3.6304095,0.6552873
2126D,-3.0440285,0.16632104
FMT.0237B,-2.6211476,-1.3545321
2121E,2.9564142,6.70349
FMT.0016O,-1.88261,5.703731
1066E,0.8100561,0.6525214
FMT.0240C,-2.8506474,0.92104375
1751D,-1.3098879,0.8143248
1063B,-5.0978003,1.4299647
2105E,-1.6807091,-1.1062344
2104A,-3.4277859,-1.3169987
FMT.0243C,-0.75816995,0.57514346
1277D,-0.71056384,1.996684
1757D,-2.9577253,1.4064379
1064D,1.1287266,0.46108782
222B,-3.910582,0.16551323
FMT.0232B,-1.960278,-0.21932773
2149C,-2.4831886,0.4731185
2206D,-2.2309794,5.9694376
FMT.0063E,-2.361147,5.1817427
1720B,-2.4118345,2.2427757
220B,-2.3371334,-0.6399382
1080F,0.07248791,1.2670443
2199A,-5.1001263,1.7795199
2196A,-3.3256752,6.232239
FMT.0231C,-0.28305706,-1.6028125
2181B,-1.5615041,-1.0685097
1728B,-2.90172,4.6610794
218C,3.6006665,2.2114341
FMT.0227B,0.17543966,2.843051
2175A,-1.2413938,1.2433585
1075B,-3.8726804,0.29676184
1731C,2.0766227,5.1936836
2163C,6.1721783,1.432125
1726A,-4.162292,-0.19888711
677A,-4.7498817,1.3923732
FMT.0047B,-2.2693744,1.1564512
743B,-3.3892887,7.401269
697B,-4.4679694,0.6835152
886B,-1.9263468,0.70033646
FMT.0101B,-2.9556441,0.9484559
FMT.0111G,-1.1748623,2.080862
1452C,4.5018487,1.7990508
1428I,5.7509217,3.4912224
FMT.0100F,-1.4412347,0.98243636
802A,4.316237,2.5135007
FMT.0115E,6.746345,1.6042191
1393E,0.8436566,-2.4755163
727C,-3.387753,-0.9927829
804B,-2.566907,1.2771703
808A,-4.0563984,0.30276796
FMT.0117D,-4.90503,1.7305992
FMT.0083BB,-4.446843,1.9994113
1210D,-3.1027136,1.2287843
1207J,-0.5312525,5.8260717
121D,-2.8571053,-1.692999
1392E,-2.169951,6.476102
FMT.0113U,-1.6122607,0.72004163
720A,-4.9322386,1.8996665
1426D,-0.62507737,5.145858
FMT.0097D,-1.7641188,1.1963271
779B,-3.563284,-1.17257
FMT.0103F,-3.818189,0.6149494
FMT.0106F,-4.372703,1.1592766
FMT.0105G,-0.96452075,0.8661838
764A,-0.041138932,1.5482489
1443D,-2.8695707,-0.36320174
1371B,-1.2853923,0.72107357
FMT.0107B,-3.1797397,2.4630158
769A,-2.0046334,2.2387426
FMT.0108D,-1.962999,2.2171838
771B,-2.3457673,-1.1477151
772C,-1.1762708,-0.28380916
691B,-2.8876095,0.809048
1203E,-3.6789074,0.08011055
773B,0.7997524,0.48102862
1244F,-1.8718114,1.660304
1400C,-0.5187672,2.8217719
1372B,-2.7600324,4.671347
1246B,-4.577145,0.6867496
1229C,-2.9354732,0.8759615
1217D,5.9623766,3.592058
884B,-1.5421417,0.38049862
1398G,-1.6230487,-1.81082
FMT.0110D,-3.554127,-1.120094
872B,2.0567682,1.5866706
FMT.0112D,-0.9785815,0.4197245
FMT.0092F,-2.559277,6.873888
1233B,-2.2991946,2.837653
1431B,-2.556412,0.6763546
1202E,-3.3788514,-0.0924797
1366E,-1.8007355,0.70406866
1390C,-3.6185715,1.1095849
1209D,-0.3054091,0.69181865
862B,0.8632099,3.8268178
FMT.0094F,-2.0391488,3.4504948
1442R,-0.7158902,0.48620155
FMT.0089E,-3.2551892,-1.1158438
1208A,-3.1664948,0.518278
1442B,-2.1110117,1.49553
680I,4.5572066,2.5745742
FMT.0091F,0.937815,-2.8282816
FMT.0093F,-2.5837972,1.2067413
1432D,7.6073194,1.538589
1379C,-2.1934364,4.469341
847B,-2.055862,1.9498248
FMT.0083I,-0.27950406,4.7733088
1208B,-2.1332583,2.0015533
FMT.0069G,3.2106159,4.5590534
738C,-1.7032245,-0.040217847
1217F,5.826098,3.577504
1564E,-1.4624728,-0.60048145
FMT.0187E,-1.5733733,2.7211132
FMT.0192F,0.25049654,-3.0837572
1251D,-2.7863789,0.19261949
1432F,7.630494,1.6224484
166C,3.350353,6.598481
FMT.0162G,-1.3024445,0.45521942
FMT.0186G,5.100793,1.6102818
885A,-0.53192085,0.40449196
1658F,-2.7347138,1.139121
1150B,0.67824733,-2.350277
1259L,-2.5192811,5.4874015
488B,-4.131374,0.18055399
FMT.0196C,-2.1534781,1.7825041
1334A,-5.0572853,1.7651912
FMT.0205D,-4.077464,0.5346287
755B,0.27340353,0.38767043
FMT.0009C,-1.2062122,-1.6679276
1690E,0.6477016,1.6074294
1560C,-1.8887987,1.02471
1173E,0.33580557,0.44344327
FMT.0106G,-1.8324844,7.8210373
1561C,-4.4688725,0.5848322
1261F,1.5899457,-1.1126566
FMT.0204F,-0.8117022,-1.7955168
1338E,-2.4192886,6.834869
1337C,-0.473313,-1.8475784
FMT.0107C,-2.9039638,2.8685915
FMT.0200C,-1.0085372,-0.69919693
1686E,4.6918736,1.9419473
FMT.0108E,-2.1904695,4.8758388
550A,-2.3296428,1.0300074
FMT.0068G,-1.443239,1.161051
1562B,-4.621446,1.2441337
544B,2.0169969,1.874253
948B,-0.8795079,5.071052
FMT.0160D,0.26416564,-2.6274698
FMT.0197E,0.3462147,1.67273
940A,-2.1813462,0.7023655
1156A,-0.3500072,1.0136534
1157D,-1.4012129,-0.1950549
985A,-0.09363994,0.68421054
517A,3.0820916,3.0971894
FMT.0177C,-2.5245035,7.1945534
FMT.0176D,-3.2292051,0.72472316
FMT.0174D,3.1065357,1.7177048
1622A,-0.27045122,4.6175985
472B,-2.1958811,6.591924
FMT.0075E,-0.90570027,-1.5701334
725A,4.3581166,1.7001258
1366F,-1.7664784,1.974341
1163B,-0.16103376,-2.4885163
1617B,-1.6303924,1.7488649
FMT.0074G,0.5140494,1.4569651
FMT.0169C,-0.5078603,3.1470962
966A,-2.1445978,0.6131545
1606D,-2.337153,5.3621
FMT.0113V,-1.5090299,0.7001149
FMT.0172E,2.105457,1.8657882
1580D,-0.54288125,3.3008087
720B,-5.0173516,1.9821755
FMT.0171G,-1.835502,1.7719096
497A,-0.96311265,0.87588364
1167G,-2.6899178,7.7315555
FMT.0113C,-0.36471745,0.51227367
453B,-0.5124542,-2.0051894
530C,5.314473,3.292476
972E,-1.3589699,0.6866622
1170C,-2.4426532,0.7327651
1657D,-5.1884007,1.6409858
1583B,-1.3518325,6.174815
FMT.0185F,2.60185,6.063597
FMT.0110E,-2.6672823,-1.5921217
420C,-3.1459157,0.39092264
1656D,0.6537726,-0.4333895
134F,-2.3067803,4.8131547
1648D,0.9103373,1.6552185
FMT.0183C,2.84041,6.373128
1158E,-0.2938534,1.1243162
428B,0.60663116,0.8833635
981A,3.5626721,1.8973726
FMT.0182D,-0.7918618,1.2605052
FMT.0164B,-1.9613447,5.105115
FMT.0072E,2.3573966,5.3556757
974A,-2.5413413,0.9648036
1160F,-4.6370044,1.4917151
FMT.0073H,5.9156847,1.4428357
1252D,-2.3800614,7.775722
446E,-4.2734733,0.81283444
FMT.0179E,-0.10754784,-2.4244144
953A,0.8227642,1.5879053
451A,-0.08736568,-2.255586
FMT.0112E,-1.2534387,1.5251484
261C,-1.1250874,0.47682923
FMT.0063F,-2.2909162,4.749633
FMT.0207H,-0.31272435,-1.928833
1314A,-2.1989803,2.0887039
1951B,2.1774921,-1.196318
1785G,0.03905665,4.5518
1086,0.64136505,1.1361754
1082,-1.5446689,1.2742832
1071,-3.1533267,0.82615554
1051,-3.4208155,-0.97256356
FMT.0097E,2.1760952,4.991411
1957H,-2.5867212,4.792847
1044G,4.87348,2.0015235
1031,0.18513608,-3.040478
1392F,-1.3050352,5.270286
1025,-1.6685704,0.60438704
1949D,2.7529924,6.2800674
1965C,4.6572704,1.7687467
1013,1.9008131,-1.2300075
1002,-2.090593,0.44627658
1045F,-2.4497995,2.2304423
1981D,-3.0002913,0.5896926
1773E,0.52499956,0.79760027
FMT.0098U,-3.095717,0.9367114
1986C,6.84946,1.5268949
FMT.0251B,-1.9630286,1.9674184
1772E,-2.445758,7.1051216
FMT.0250E,-3.1945674,0.7922964
FMT.0249A,-2.34725,5.7982764
FMT.0099E,-2.8177176,7.294434
2029B,-2.5700867,-0.810639
1020,-1.4727414,1.8175592
1760D,-5.0309443,1.7560322
1100,-3.0783832,1.1469599
1786C,1.8086607,-1.2748954
864B,-2.3972561,7.9750166
FMT.0091H,-1.3906176,1.7862039
1001B,0.34217224,1.4151404
1243E,-2.3357506,4.912539
1842E,-0.42707264,-1.6436093
1843C,-1.2930887,0.9625477
1844D,0.6028241,-1.0874189
1845C,-2.425334,5.3141274
1848B,-0.46669573,0.8112728
FMT.0092G,-2.5195203,2.59693
1012B,-1.8679413,0.63257885
FMT.0052F,-1.8363055,7.75702
1873A,-2.1731172,2.8018408
1103,-0.71291184,0.3108037
1885A,5.5085154,3.5490046
845A,-1.9225807,0.5771092
FMT.0093J,-2.244794,7.5614085
1805F,-5.104085,1.9059845
FMT.0089F,-3.200555,0.016411014
FMT.0094G,-0.5164823,-1.7928268
FMT.0055I,-2.7254894,1.6981413
1915B,0.6086503,1.3048565
700B,-0.5597372,5.280374
1796B,-1.5863526,-1.0820696
1921B,2.8583314,1.8661276
1928C,0.057637822,0.52546823
1934C,-4.1029553,0.590763
1042J,-2.826182,-1.9512774
1814C,-4.7224174,1.7584403
FMT.0021B,-1.4073654,1.3779494
1049C,-0.6655406,6.925082
1393F,0.33179024,2.0494182
2175B,-0.6495313,1.9453478
1229D,-1.1550031,2.02235
2181C,2.7256463,5.8976054
FMT.0226C,-5.075777,1.7523912
1400E,-0.46385962,2.939437
1080G,0.11119995,1.3977402
1271D,-2.4433155,2.572208
1720C,-2.3817706,5.3539934
1222E,-2.3535159,7.5867953
2206E,-0.35971546,2.288075
222C,-3.8488336,0.5220079
FMT.0222E,-2.5026753,0.28212115
1713I,7.8289495,1.9024603
217B,-0.06427485,0.7761936
1371C,0.55482,0.4488248
939A,7.4311895,1.3436745
FMT.0218A,-0.65370136,3.0082927
768B,-2.0861826,2.545736
1710D,-2.6817608,-0.024808265
234C,0.7021988,0.46072394
235A,-2.7405217,-0.96128863
1105E,-0.25595564,-1.6915144
1244G,2.586542,5.2811055
FMT.0215C,-4.164643,1.1467187
FMT.0105H,-1.8953929,1.6655997
FMT.0013F,-3.822161,-0.34393886
FMT.0211D,-2.563682,6.5047793
FMT.0012B,-0.8752169,-1.0811318
FMT.0014J,-1.4010701,5.1297736
FMT.0062F,-3.2317424,-0.13749307
1398H,-1.3944619,-1.7856113
2163D,2.4579637,1.3437158
FMT.0244E,-2.2681262,0.7766146
206B,2.0396793,-0.4944321
2064B,-4.356241,0.50724643
2065B,0.39515513,-1.2500378
1757E,-2.331912,2.4558825
FMT.0060E,-4.3797746,0.5578077
FMT.0100E,-1.5578601,1.2325361
1755C,-0.29276642,1.0720838
1394D,4.6386514,1.3764986
2101B,0.71467197,1.6865402
2104B,-3.3556976,-1.4197769
FMT.0242C,-3.2983773,-1.2142326
1276C,-3.418085,7.2010636
2105F,-1.940694,-0.45169938
1751E,-2.584218,0.9796424
FMT.0101C,-2.8056278,1.6559708
1273C,0.46681276,3.798815
FMT.0240D,-2.4826965,0.73524845
175B,2.112635,-1.1823463
2117A,-2.3888302,1.3383096
1064E,1.6648084,-0.9186462
FMT.0238B,4.0722604,1.9249567
FMT.0237C,0.9858139,-1.056859
FMT.0236E,-2.4614902,-0.23795842
780A,0.7617521,-2.298222
FMT.0061J,-3.5423834,7.241822
1326D,-1.0737633,1.906186
1066F,-2.8632157,4.6760945
FMT.0103G,-0.4109584,0.48244533
260A,-2.0757399,6.0308013
FMT.0083CC,-4.7932706,1.8728085
865B,-3.6627595,0.79154855
665H,-1.2314101,-1.3599226
1493E,6.0829253,1.6069518
1195F,5.8112245,1.4444629
FMT.0143E,-4.964082,1.8986795
1249C,-1.9728035,6.774623
1461D,-2.0760252,4.0412455
1553B,-2.6023462,1.3178918
930C,2.4658425,6.0632
FMT.0130D,0.32773542,-3.1619408
698B,0.8021068,0.5272911
FMT.0124D,-2.1418092,0.82287925
644B,-2.506511,1.2061746
1530D,5.6067557,1.5782835
637A,-0.34507272,0.538639
FMT.0141D,-1.0893483,0.9822689
671B,-0.18106243,1.1078943
628G,-3.9233499,-0.5470464
FMT.0081C,1.254801,4.4585238
613D,-2.6279519,-1.1621788
FMT.0136C,-2.3827713,-0.78623146
FMT.0128D,0.17820483,2.3407433
1361G,7.815725,1.4453611
1207L,0.59547484,4.8305097
668I,-1.6589688,1.2675287
1452D,6.2401214,1.333111
589B,-2.372678,2.045125
612B,-0.9155109,1.8633263
666G,0.76544434,1.0666075
1196I,-2.5111208,5.216842
FMT.0134E,-3.2343347,-1.3472066
FMT.0119C,0.99063396,-2.9244914
1531D,1.1517068,-0.59313416
617E,-3.3393126,1.2789915
894A,-1.8270146,0.6587994
1364F,0.17676614,-1.9509286
1193G,-2.2705147,0.439175
1532A,-0.84802735,-1.5092881
1442S,-1.1128652,-0.61861646
1176C,2.5416422,1.910884
694B,2.9324813,6.6901727
1468C,-2.8643289,7.5733657
FMT.0077G,-0.77270365,3.105392
680J,5.38698,3.2469797
1202F,0.9330225,1.1763521
FMT.0126MM,-4.7871065,1.0353705
FMT.0138F,-1.2543672,3.864458
FMT.0126H,-0.4884207,-0.025309943
703B,-3.1548154,-0.70548534
FMT.0114G,-2.8693578,7.8304286
571A,-2.6991463,0.3536377
FMT.0122C,-2.8254735,-1.4843553
1174D,-2.5031888,0.65182215
1192C,-2.3721457,5.506889
1528D,0.35072526,-0.5729505
FMT.0158G,-2.4119077,6.7374845
FMT.0142D,-1.8511618,1.9111956
1513E,-3.1722612,6.194657
615G,0.48318925,-2.1726944
616H,-3.2431235,1.3785298
1442C,0.57127535,1.5095998
FMT.0117E,-1.3679667,0.2098568
1511C,-1.2632873,-0.3623862
605B,-0.06783898,1.1405092
662B,-3.5631003,7.2588634
814C,0.6351335,3.7834613
172B,2.159595,-1.1557243
2029C,-0.071083315,0.8695484
1452E,5.960359,1.433142
1160G,-1.9426124,0.91985625
661B,0.36644956,1.4893035
1760E,-4.8204265,1.7915385
FMT.0144B,-5.283268,1.5821724
FMT.0224E,-1.543831,5.474162
1622B,-0.35263246,4.8470926
FMT.0099F,-1.9371148,5.1717606
1720D,2.9494562,6.646369
1400D,2.1407108,2.7815197
FMT.0097F,2.9048827,5.7346005
1345C,-1.7815264,1.6129155
467B,-1.2648432,0.10249235
FMT.0179F,0.1918402,-2.3036375
1046J,-2.5726364,7.774961
1533B,-0.6629577,0.87874615
1773F,0.21758722,0.99125695
FMT.0023D,-3.7343843,-0.56229323
FMT.0178E,1.1897432,-0.85795563
FMT.0197F,0.3277461,1.9985238
1986D,7.4102807,1.4625918
FMT.0068H,1.9582206,4.963666
1195G,5.702511,1.6104361
FMT.0150B,-1.8501501,2.118212
1192D,2.1440456,-0.91167307
1513F,-1.7740377,2.122988
1630C,-2.409116,2.1313179
1045G,-0.25257176,4.7482147
FMT.0073F,4.253595,2.4612129
FMT.0176E,2.263975,1.8330243
FMT.0108F,-2.0821037,4.6917663
FMT.0250F,-2.0937757,7.1173644
908A,-3.2722986,0.22931845
FMT.0059G,2.261547,2.0093532
1221B,-3.174697,1.2294177
1210F,-0.50159097,7.103344
1766C,6.871584,1.2964697
FMT.0112F,5.149414,1.6587149
FMT.0116B,-2.480884,2.3437107
FMT.0244F,-1.439141,-0.83746016
FMT.0185G,2.5650172,6.049495
FMT.0193B,-1.9421493,4.8301787
FMT.0016P,4.4085345,2.972568
FMT.0131D,-4.728258,1.2449526
741A,0.42119777,1.6197363
1229E,-4.597404,0.92226624
2126E,1.2783595,-1.0900995
FMT.0062G,-1.8331473,4.9822054
1339C,0.612369,4.856451
FMT.0142E,-2.0863492,2.3730788
1498C,-2.1287446,1.5842105
FMT.0186H,5.0171647,1.4412227
1372D,-2.378597,4.7499647
1066G,-2.5550373,4.839
1246C,-1.7478013,0.7718724
934B,5.318117,1.2780638
FMT.0103H,0.24341968,0.461314
925A,0.61342627,5.1609416
2149D,-1.8674713,1.2618378
1151A,-1.5040425,-1.039771
FMT.0192H,-0.0807421,-2.387146
615H,0.24702877,-1.8974506
FMT.0069H,2.743749,6.1987185
FMT.0061K,-2.090958,7.7987523
1665E,-1.866093,0.59237295
2162A,-1.9780937,4.373856
FMT.0189E,0.80853134,0.9221765
FMT.0191C,0.21243048,-2.2484272
1217G,5.751169,3.538289
FMT.0229D,-2.6629405,5.051268
FMT.0114H,-2.6764557,7.7805214
732A,-0.8794478,2.053507
637B,0.12633581,0.47229818
FMT.0240E,-1.0977792,0.5110147
FMT.0195E,-2.6616194,4.8031726
1428K,6.8069963,1.210318
435A,-2.8366838,-0.37175286
FMT.0072F,0.070546426,4.626632
FMT.0134F,-2.2514963,5.738259
2199B,-2.2988214,7.5444283
1645B,0.96941084,-2.8417068
1757F,-2.165108,2.7609293
1044H,5.360541,1.9819043
1230D,-4.564222,1.2812252
640E,0.20875144,0.3484547
1193H,2.7075708,3.134993
FMT.0060F,-4.909817,1.3228704
FMT.0183D,2.781614,6.51731
885B,1.3471038,0.87545973
2070A,0.9901091,0.7416799
FMT.0143F,0.076639436,3.8331814
1648E,0.9640648,1.727311
2081B,-2.415754,4.895636
613E,0.68312806,0.9758318
1320C,4.9161634,1.6247174
296C,0.6518014,1.3745438
899B,0.85318565,0.69642556
FMT.0110F,-2.5506852,-1.7269695
1276D,-3.4810023,7.221185
614C,-3.0553727,4.655014
1493F,5.164575,1.9165033
1157E,-1.6173102,-0.23377018
FMT.0130E,-0.14112197,-2.059909
1530E,3.834231,1.7650892
1222F,-0.963872,5.2325935
FMT.0077H,-0.9053065,4.266929
919B,0.10647024,2.0126805
1163C,2.0536795,2.2141986
1251E,-2.642455,-0.39508447
1432G,4.5112295,1.4400634
1567D,-0.8463242,0.735983
FMT.0124E,-2.1661086,0.9565562
1553C,-1.9573325,0.7342618
1873B,-1.7822644,5.7713394
1303B,0.55954725,1.6746279
1442T,-0.39118135,0.4253475
1691C,1.2662481,0.4113212
1814D,2.938996,6.738351
1171B,0.48940986,1.5040268
1191F,-0.098433636,1.2135203
1885B,5.7386107,3.4566822
1017A,0.5071498,1.540828
FMT.0067E,0.2913884,4.6017995
FMT.0034C,0.6509931,3.830753
FMT.0157E,1.1452639,0.24591056
1261G,-2.878687,7.2680016
1209E,-0.1751469,0.905806
FMT.0164D,2.0219767,5.767726
FMT.0215D,-2.1602476,3.265451
FMT.0013G,-3.9294248,-0.13311408
1690F,-0.05533823,1.290054
617F,-3.7212923,1.0306877
682A,-4.693916,0.6033826
1252E,-2.5334282,1.3789235
1902C,0.30642015,1.333699
1170D,-2.9458394,0.9964108
586A,0.52322686,5.1922264
FMT.0052G,-2.36349,7.3031178
852A,0.5961878,0.45265394
FMT.0009D,0.17077364,-1.1982076
FMT.0105I,-2.027986,2.320945
883F,0.9868169,1.6272682
1207M,0.15742184,4.0498705
FMT.0066E,-0.5215742,1.506318
937B,-3.215884,-0.03674222
1838C,-1.8865583,0.5454733
1173G,0.21128857,0.2953985
FMT.0208B,-3.191372,-0.2726961
1824D,2.8862884,6.485368
1561D,-4.6034184,0.4330667
863B,0.7101535,1.3992167
FMT.0206E,0.14397536,-2.930805
FMT.0122D,-2.8095078,1.2439942
1110G,-0.96078116,0.8330194
1250C,-0.8238279,5.253623
FMT.0033V,-1.6355075,-0.22067343
1843D,0.6870311,1.4702321
1562C,-0.42759424,3.045086
876C,-0.1448713,4.001796
1823C,4.6703067,1.655352
1334B,-2.1355407,1.9894732
101B,0.9308672,1.4194133
1174E,-2.388223,0.9004073
FMT.0160E,-0.74491817,4.500513
1848C,-1.3456609,1.0949601
FMT.0205E,-0.6856571,1.2392364
671C,0.011789519,1.1698648
1010B,-0.11768294,-2.335315
858B,2.0084848,-1.0794332
1855B,-4.1185184,1.3464674
1528E,0.23331538,-0.8423685
144B,-3.1979914,-1.0081896
1105F,1.026735,-2.9560003
FMT.0093I,-2.307645,7.1849613
FMT.0117F,-2.2237651,-1.1441283
FMT.0154B,-4.546763,1.2735832
687C,-1.247673,0.9664845
FMT.0156C,-3.3416755,-0.10760197
496B,2.5341084,2.8312614
FMT.0171H,-2.1666641,2.3975465
FMT.0218B,-2.2417111,7.1106954
1233E,-2.4340475,6.9188566
FMT.0158H,-2.4495525,6.920756
823A,-0.6874584,3.265617
1606E,-1.5399204,4.3393793
1951C,2.1227508,-1.1863729
1905B,-0.05645803,0.66315603
1539D,-2.8911266,-1.5046191
1934D,-0.70131654,-1.6185129
1042K,-2.814172,-1.8892208
1583C,-2.893738,6.481088
1937B,-1.7506548,1.7373006
1588B,0.84147465,0.9095552
1167H,-2.6576333,7.588649
FMT.0107D,-2.3795867,4.8349943
1786D,1.6228524,-1.0176322
FMT.0063G,2.699548,6.1520014
1314B,-1.9650004,1.6817973
FMT.0074H,0.5884653,1.5401778
1785H,-2.5457735,7.83241
1101C,-2.4493053,6.346985
FMT.0104H,-0.20693013,1.8962238
FMT.0113W,-1.3067354,0.98832214
1203F,-2.1169937,0.24207191
1106,5.329147,3.2939658
516B,0.09693481,3.9669123
751B,2.5510545,5.7658553
FMT.0033G,0.4234011,0.47843614
FMT.0089G,-2.6058416,0.73524594
1249D,-1.50295,6.6746807
1957I,-2.0514917,5.054891
FMT.0055J,-2.589941,2.1986148
FMT.0075F,-3.1203365,-0.5553554
837A,3.1923697,4.9468184
FMT.0083J,6.0031004,1.8430475
192B,0.78094345,-0.35471228
FMT.0167D,3.6834269,2.178905
836A,-0.45828056,4.132067
FMT.0083DD,4.42331,2.2735796
1713H,6.180094,3.3451815
1617C,-1.8455125,1.9515378
1366G,-0.6319148,1.1161891
2163E,7.807474,1.412548
1353C,4.241583,2.263707
FMT.0094H,-1.6735612,5.4923105
1197B,-2.390284,-0.00081538106
1917C,-1.8252021,0.6602849
FMT.0064H,-0.20051453,2.6135635
1716C,6.2700186,1.1693549
1229F,-2.7478147,4.6599946
1110H,-0.90394574,0.63541627
FMT.0228B,-0.2856135,0.079776876
FMT.0014K,-1.3085178,5.0645595
1221C,-2.932341,2.3719761
1371D,-1.5049735,0.16615085
624B,7.1637187,1.509991
1511D,-0.81199193,0.20366554
1705B,-2.0042048,5.60565
2199C,-2.176413,6.2864447
1101D,3.0630105,2.4832058
FMT.0013H,-0.02732825,3.7298076
1721C,-2.54324,1.1804067
1105G,0.9433964,-2.2946208
1521E,2.850629,5.982178
1706B,-2.280231,5.1917973
1191G,0.10682725,1.3748103
FMT.0064I,0.030588487,4.003344
FMT.0104I,0.857896,1.638063
1222G,-2.4080527,7.4706984
1400F,2.6694179,2.0019124
FMT.0136D,-0.1474527,0.60845685
1192V,7.340672,1.1799824
218J,3.991067,1.9076437
628H,3.265442,5.8083296
1192E,2.3112059,5.481993
1331C,-0.104200415,-2.737684
1249E,-1.9979904,6.3487673
FMT.0063I,0.9832693,1.3197911
777B,-0.006183292,-2.2484741
FMT.0062H,-1.7072755,6.361779
1244H,2.6091964,5.8699017
2175C,0.9195528,1.6435411
FMT.0158AA,-2.1314604,6.814567
FMT.0059H,2.0080502,2.0350277
FMT.0061L,-2.043397,6.905708
842B,-1.6166606,4.8932614
1290B,0.2680189,2.5920143
1197C,-2.42687,0.0029374529
1896D,2.9047997,1.4172474
FMT.0093G,-2.3797596,7.0497293
1993D,5.918294,1.559093
1305H,5.51532,3.3355827
FMT.0089H,0.21494158,-1.3330783
1905C,-0.8853849,0.47258484
668J,-0.3908396,0.060055017
1196J,-2.5468237,6.821729
1312B,-0.5718371,1.4191159
1919A,-0.40228078,4.7465053
FMT.0094I,-1.6160892,5.1400914
1921C,0.9856266,-2.2088737
FMT.0055K,-2.6388052,2.7300866
1246D,-2.003181,7.1940503
832B,3.9708676,2.113784
1934E,-0.18821877,-2.0334318
870C,-1.3770138,0.57615393
1042L,-2.8960207,-1.9193152
1893C,1.0899463,1.076309
666H,-2.3312418,5.8507667
FMT.0082J,0.58544624,1.651463
1234A,0.19095159,2.6387398
FMT.0120B,0.48265177,-2.119254
1838D,-0.7153515,-0.015968865
1839A,-3.2006302,0.42256537
138B,-0.9327186,-0.2564381
1293C,-2.4961133,1.8266803
FMT.0122E,-2.6220655,1.7215663
FMT.0091J,-2.5328991,1.2850276
1380E,-2.0870697,5.313693
1844E,-1.7949017,4.8786807
1823D,5.0313983,1.8513529
130B,-0.37654698,3.8522542
1846B,-1.1560394,1.3762428
1818F,0.35146952,0.03265422
1858B,-2.5535877,7.913219
FMT.0090D,-1.9404647,3.8452146
1202G,0.17753989,1.2308928
1866D,-0.06864728,2.329277
748B,-3.028822,7.766831
1814E,2.9244385,6.704782
1461E,-2.1621056,4.9686937
FMT.0052H,-2.2575781,7.6748586
1809D,1.7535007,-1.1323867
FMT.0133B,-2.669799,-0.28118622
1949E,2.772557,6.497373
1078,-0.94622713,0.20886487
799B,-2.2443383,4.947
641B,2.3610995,1.7379669
1757G,-2.3779967,5.5391536
1193J,1.2927796,1.1113379
1277E,-1.00224,1.44802
2070B,0.9546032,0.7349282
875C,-2.781907,1.5127988
FMT.0017D,0.9073584,-2.7228749
2090C,-2.5984862,-1.2929142
FMT.0240G,-1.2426707,0.0014919293
FMT.0080C,-0.36929777,1.8397628
2117B,-1.1373583,1.6623116
FMT.0016R,4.882664,2.7866683
FMT.0131E,-3.8802774,0.69120824
783A,0.16841142,1.8633602
782C,-2.3186486,6.8318396
1372E,-3.126148,4.683888
1498D,0.0033773964,3.841619
FMT.0079C,1.5378232,4.2826214
1734B,0.41267118,1.9796151
FMT.0229E,-2.8215315,5.73348
1491D,2.9122567,6.484261
680K,5.294481,3.229449
FMT.0128E,1.0495393,0.7809063
FMT.0244G,-1.6521547,-0.32906976
1075,-1.2851952,-0.19598097
1953B,-2.5259867,0.9463116
665C,7.445476,1.3615816
1045,5.704393,3.5774667
1314C,-2.0145955,1.8398671
FMT.0126I,-2.4411023,7.365811
FMT.0097G,2.9072618,5.4726415
1247G,-1.997929,2.2435498
682B,-4.7283177,0.81190366
FMT.0127D,0.09648592,0.4138756
1976B,-2.8227623,1.3288864
1045H,-0.8662439,4.9695616
FMT.0023E,-3.7961128,-0.38596496
1195H,5.6032653,1.4917862
1986E,7.0372944,1.3877034
1772F,-0.3004147,4.460798
FMT.0250G,-3.1930008,0.95647043
1279A,-1.1208894,1.9329956
FMT.0088A,-0.5017082,0.46526876
FMT.0248D,-0.28751937,7.257804
1760F,-1.9064993,1.5277505
FMT.0099G,-1.8435637,5.043458
FMT.0066F,0.22091945,1.3342861
1711C,0.88642216,1.6313965
1580E,-1.569859,0.1831237
FMT.0197G,0.5397681,0.76739955
1337D,0.20468715,-2.890656
FMT.0077I,0.463058,1.9613423
1251F,2.2926767,1.9451457
1658G,-1.5033726,0.032446343
696C,6.2422,1.3181483
535B,0.38785082,0.55468404
610B,-0.11517109,-1.0854719
446F,-1.2418569,0.87457746
FMT.0169D,-0.27075362,2.2922244
FMT.0073G,5.441805,1.689236
FMT.0106H,-2.6634977,6.612689
1174F,2.0377545,5.0569844
498C,0.2991038,0.7766669
539B,0.3409786,-1.9686259
FMT.0204G,-0.0070442166,-2.6641548
617G,-2.906175,-1.142118
